County/City,Ward,Pct,"Timothy Michael Kaine","Corey Alan Stewart","Matthew Joseph Waters","All Others","Total Votes Cast"
"Powhatan County",-,"401 - Powhatan Courthouse",485,"1,468",32,5,"1,990"
"Powhatan County",-,"402 - Mt Zion",193,530,14,1,738
"Powhatan County",-,"501 - Smith Cross Roads",449,663,19,0,"1,131"
"Powhatan County",-,"502 - Pineville",273,372,17,3,665
"Powhatan County",-,"503 - Tobaccoville",121,394,13,0,528
"Powhatan County",-,"Ab - Central Absentee Precinct",428,678,22,1,"1,129"
"Powhatan County",-,Provisional,1,0,0,1,2
"Prince Edward County",-,"101 - Farmville",486,366,16,0,868
"Prince Edward County",-,"201 - Lockett",527,520,18,0,"1,065"
"Prince Edward County",-,"301 - Leigh",343,300,7,0,650
"Prince Edward County",-,"302 - Mt Pleasant",214,127,4,1,346
"Prince Edward County",-,"401 - Hampden",371,310,18,1,700
"Prince Edward County",-,"501 - Darlington Hts",206,304,8,0,518
"Prince Edward County",-,"502 - Buffalo Hts",143,165,2,0,310
"Prince Edward County",-,"601 - Prospect",550,405,11,0,966
"Prince Edward County",-,"701 - West End",467,290,7,3,767
"Prince Edward County",-,"801 - Center",347,75,14,0,436
"Prince Edward County",-,"Ab - Central Absentee Precinct",238,202,6,0,446
"Prince Edward County",-,Provisional,1,0,0,0,1
"Prince George County",-,"101 - Richard Bland (CD 4)",328,484,11,1,824
"Prince George County",-,"102 - Templeton (CD 4)",521,"1,442",19,2,"1,984"
"Prince George County",-,"103 - Union Branch (CD 4)",560,692,16,0,"1,268"
"Prince George County",-,"104 - Rives (CD 4)",499,356,8,0,863
"Prince George County",-,"105 - Harrison (CD 4)",108,337,6,1,452
"Prince George County",-,"201 - Bland (CD 4)",705,"1,084",15,3,"1,807"
"Prince George County",-,"202 - Black Water (CD 4)",434,819,15,1,"1,269"
"Prince George County",-,"203 - Brandon (CD 4)",165,355,3,0,523
"Prince George County",-,"204 - Courts Bldg (CD 4)",880,700,22,0,"1,602"
"Prince George County",-,"205 - Jefferson Park (CD 4)",756,283,17,1,"1,057"
"Prince George County",-,"Ab - Central Absentee Precinct (CD 4)",519,452,11,1,983
"Prince George County",-,"Provisional (CD 4)",0,0,0,0,0
"Prince William County",-,"101 - Brentsville (CD 1)",520,977,34,9,"1,540"
"Prince William County",-,"102 - Cedar Point (CD 1)","1,304",871,76,9,"2,260"
"Prince William County",-,"103 - Glenkirk (CD 1)",888,734,28,6,"1,656"
"Prince William County",-,"104 - Nokesville (CD 1)",818,932,57,10,"1,817"
"Prince William County",-,"105 - Limestone (CD 1)","1,329",925,49,11,"2,314"
"Prince William County",-,"106 - Westgate (CD 1)",830,227,23,2,"1,082"
"Prince William County",-,"107 - Marsteller (CD 1)","1,361",926,62,9,"2,358"
"Prince William County",-,"108 - Victory (CD 1)","1,438",781,47,3,"2,269"
"Prince William County",-,"109 - Piney Branch (CD 1)","1,159",592,33,8,"1,792"
"Prince William County",-,"110 - Buckland Mills (CD 1)",241,230,7,1,479
"Prince William County",-,"110 - Buckland Mills (CD 10)",591,371,20,2,984
"Prince William County",-,"111 - Bristow Run (CD 1)","1,342",972,50,4,"2,368"
"Prince William County",-,"112 - Burke-nickens (CD 1)",34,28,2,0,64
"Prince William County",-,"112 - Burke-nickens (CD 10)","1,147",810,40,8,"2,005"
"Prince William County",-,"201 - Saunders (CD 11)",987,326,21,5,"1,339"
"Prince William County",-,"202 - Marshall (CD 1)",895,879,41,5,"1,820"
"Prince William County",-,"203 - Bennett (CD 1)","1,045",825,44,5,"1,919"
"Prince William County",-,"204 - Ellis (CD 1)",885,494,29,6,"1,414"
"Prince William County",-,"205 - Buckhall (CD 10)","1,031",821,33,3,"1,888"
"Prince William County",-,"206 - Coles (CD 1)",686,712,41,1,"1,440"
"Prince William County",-,"207 - Spriggs (CD 1)","1,399",643,35,6,"2,083"
"Prince William County",-,"208 - Hylton (CD 1)",611,693,25,1,"1,330"
"Prince William County",-,"209 - Independent Hill (CD 1)",479,712,35,2,"1,228"
"Prince William County",-,"210 - Penn (CD 1)",705,723,38,4,"1,470"
"Prince William County",-,"210 - Penn (CD 11)",95,40,4,1,140
"Prince William County",-,"211 - Signal Hill (CD 10)",888,672,31,6,"1,597"
"Prince William County",-,"212 - Yorkshire (CD 10)","1,406",679,41,10,"2,136"
"Prince William County",-,"213 - Saratoga (CD 1)",748,271,19,3,"1,041"
"Prince William County",-,"214 - Lucasville (CD 1)",434,596,29,2,"1,061"
"Prince William County",-,"215 - Rosa Parks (CD 11)",953,384,26,2,"1,365"
"Prince William County",-,"301 - Dumfries (CD 11)",904,260,18,4,"1,186"
"Prince William County",-,"302 - Potomac (CD 11)","1,934",288,20,2,"2,244"
"Prince William County",-,"303 - Graham Park (CD 11)",696,194,16,0,906
"Prince William County",-,"304 - Quantico (CD 1)",138,112,6,0,256
"Prince William County",-,"305 - Pattie (CD 1)",965,597,28,5,"1,595"
"Prince William County",-,"306 - Washington-reid (CD 1)","1,061",637,29,6,"1,733"
"Prince William County",-,"307 - Henderson (CD 1)",863,593,34,4,"1,494"
"Prince William County",-,"308 - Montclair (CD 1)",599,397,35,2,"1,033"
"Prince William County",-,"309 - Ashland (CD 1)",717,472,27,2,"1,218"
"Prince William County",-,"310 - Forest Park (CD 1)","1,048",354,30,1,"1,433"
"Prince William County",-,"311 - Swans Creek (CD 11)","1,759",461,29,5,"2,254"
"Prince William County",-,"312 - Triangle (CD 1)",247,54,5,1,307
"Prince William County",-,"312 - Triangle (CD 11)",944,328,21,1,"1,294"
"Prince William County",-,"313 - Cardinal (CD 1)",897,326,27,3,"1,253"
"Prince William County",-,"314 - Cabin Branch (CD 1)",816,422,32,2,"1,272"
"Prince William County",-,"401 - Evergreen (CD 10)",722,948,38,5,"1,713"
"Prince William County",-,"402 - Battlefield (CD 10)",789,"1,015",29,1,"1,834"
"Prince William County",-,"403 - Bull Run (CD 10)",824,587,26,6,"1,443"
"Prince William County",-,"404 - Ben Lomond (CD 1)",984,331,40,1,"1,356"
"Prince William County",-,"405 - Stonewall (CD 1)","1,263",453,40,2,"1,758"
"Prince William County",-,"406 - Alvey (CD 10)",399,369,10,2,780
"Prince William County",-,"407 - Heritage Hunt (CD 10)",915,"1,019",29,2,"1,965"
"Prince William County",-,"408 - Sudley (CD 1)",627,400,39,2,"1,068"
"Prince William County",-,"409 - Tyler (CD 10)","1,097",662,53,3,"1,815"
"Prince William County",-,"410 - Mountain View (CD 10)","1,006",869,36,8,"1,919"
"Prince William County",-,"411 - Mullen (CD 1)","1,134",251,35,1,"1,421"
"Prince William County",-,"412 - Catharpin (CD 10)",493,671,21,2,"1,187"
"Prince William County",-,"413 - Reagan (CD 10)","1,106","1,012",47,2,"2,167"
"Prince William County",-,"501 - Lake Ridge (CD 1)","1,000",478,29,4,"1,511"
"Prince William County",-,"502 - Occoquan (CD 11)",735,318,25,1,"1,079"
"Prince William County",-,"503 - Old Bridge (CD 11)",940,305,23,1,"1,269"
"Prince William County",-,"504 - Rockledge (CD 11)",753,381,22,1,"1,157"
"Prince William County",-,"505 - Mohican (CD 1)","1,030",541,48,7,"1,626"
"Prince William County",-,"506 - Bethel (CD 11)","1,308",597,43,3,"1,951"
"Prince William County",-,"507 - Chinn (CD 11)",981,436,22,4,"1,443"
"Prince William County",-,"508 - Springwoods (CD 1)",827,259,22,1,"1,109"
"Prince William County",-,"509 - Mc Coart (CD 1)",924,842,37,4,"1,807"
"Prince William County",-,"510 - Yates Ford (CD 10)",568,576,28,1,"1,173"
"Prince William County",-,"511 - Westridge (CD 1)","1,180",559,34,2,"1,775"
"Prince William County",-,"512 - York (CD 11)","1,311",233,26,1,"1,571"
"Prince William County",-,"513 - Lynnwood (CD 11)",991,549,44,5,"1,589"
"Prince William County",-,"514 - Antietam (CD 11)","1,201",509,46,8,"1,764"
"Prince William County",-,"601 - Dale (CD 11)","1,058",206,14,3,"1,281"
"Prince William County",-,"602 - Beville (CD 11)","1,564",419,31,3,"2,017"
"Prince William County",-,"603 - Hampton (CD 11)",910,179,13,2,"1,104"
"Prince William County",-,"604 - Gideon (CD 11)","1,011",257,14,2,"1,284"
"Prince William County",-,"605 - Minnieville (CD 11)",959,355,21,4,"1,339"
"Prince William County",-,"606 - Bel Air (CD 11)",954,356,18,1,"1,329"
"Prince William County",-,"607 - Kerrydale (CD 11)","1,229",360,18,7,"1,614"
"Prince William County",-,"608 - Enterprise (CD 11)","1,054",313,20,1,"1,388"
"Prince William County",-,"609 - King (CD 1)",39,4,0,0,43
"Prince William County",-,"609 - King (CD 11)","1,328",427,31,1,"1,787"
"Prince William County",-,"610 - Fitzgerald (CD 11)","1,268",330,22,2,"1,622"
"Prince William County",-,"611 - Neabsco (CD 11)",871,241,11,1,"1,124"
"Prince William County",-,"701 - Belmont (CD 11)","1,022",492,25,1,"1,540"
"Prince William County",-,"702 - Library (CD 11)","1,271",271,26,2,"1,570"
"Prince William County",-,"703 - Lynn (CD 11)",734,113,18,2,867
"Prince William County",-,"704 - Porter (CD 11)","1,189",162,16,4,"1,371"
"Prince William County",-,"705 - Potomac View (CD 11)",661,303,16,4,984
"Prince William County",-,"706 - Rippon (CD 11)","1,176",413,17,3,"1,609"
"Prince William County",-,"707 - Kilby (CD 11)",945,261,10,1,"1,217"
"Prince William County",-,"708 - River Oaks (CD 11)","1,375",222,22,0,"1,619"
"Prince William County",-,"709 - Freedom (CD 11)","1,419",199,12,3,"1,633"
"Prince William County",-,"710 - Powells Creek (CD 11)","1,165",174,20,3,"1,362"
"Prince William County",-,"711 - Grayson (CD 11)","1,257",263,17,0,"1,537"
"Prince William County",-,"712 - Leesylvania (CD 11)","1,088",460,25,5,"1,578"
"Prince William County",-,"Ab - Central Absentee Precinct (CD 1)","6,106","3,334",173,27,"9,640"
"Prince William County",-,"Ab - Central Absentee Precinct (CD 10)","3,717","2,658",94,15,"6,484"
"Prince William County",-,"Ab - Central Absentee Precinct (CD 11)","6,037","1,721",89,15,"7,862"
"Prince William County",-,"Provisional (CD 1)",35,22,1,0,58
"Prince William County",-,"Provisional (CD 10)",21,7,0,0,28
"Prince William County",-,"Provisional (CD 11)",41,7,0,0,48
"Pulaski County",-,"101 - Belspring",161,322,5,1,489
"Pulaski County",-,"102 - New River",671,798,25,1,"1,495"
"Pulaski County",-,"103 - West Cloyd",241,512,10,1,764
"Pulaski County",-,"201 - Draper",215,653,9,1,878
"Pulaski County",-,"202 - South Pulaski",57,109,4,0,170
"Pulaski County",-,"203 - Newbern",473,860,18,0,"1,351"
"Pulaski County",-,"301 - Dublin",352,872,15,1,"1,240"
"Pulaski County",-,"302 - Hiwassee",68,209,2,0,279
"Pulaski County",-,"304 - Snowville",204,521,9,1,735
"Pulaski County",-,"401 - Massie",546,"1,080",25,4,"1,655"
"Pulaski County",-,"402 - Walker",123,434,3,0,560
"Pulaski County",-,"501 - Robinson",668,"1,066",28,3,"1,765"
"Pulaski County",-,"Ab - Central Absentee Precinct",281,396,16,1,694
"Pulaski County",-,Provisional,3,3,0,0,6
"Radford City",-,"1 - East Precinct","1,442",591,60,0,"2,093"
"Radford City",-,"2 - Central Precinct",711,566,39,4,"1,320"
"Radford City",-,"3 - West Precinct",629,714,26,4,"1,373"
"Radford City",-,"Ab - Central Absentee Precinct",196,87,5,3,291
"Radford City",-,Provisional,1,0,0,0,1
"Rappahannock County",-,"101 - Washington",358,365,3,3,729
"Rappahannock County",-,"201 - Amissville",263,438,9,2,712
"Rappahannock County",-,"301 - Sperryville",352,302,3,1,658
"Rappahannock County",-,"401 - Scrabble",287,316,9,4,616
"Rappahannock County",-,"501 - Chester Gap",87,232,8,0,327
"Rappahannock County",-,"502 - Flint Hill",204,187,7,1,399
"Rappahannock County",-,"Ab - Central Absentee Precinct",292,142,3,1,438
"Rappahannock County",-,Provisional,2,2,0,0,4
"Richmond County",-,"101 - Precinct 1-1",371,204,3,0,578
"Richmond County",-,"201 - Precinct 2-1",190,349,5,0,544
"Richmond County",-,"301 - Precinct 3-1",203,297,3,2,505
"Richmond County",-,"401 - Precinct 4-1",185,371,4,2,562
"Richmond County",-,"501 - Precinct 5-1",169,368,5,1,543
"Richmond County",-,"Ab - Central Absentee Precinct",73,94,0,0,167
"Richmond County",-,Provisional,0,0,0,0,0
"Richmond City",-,"101 - One Hundred One (CD 4)",616,184,19,2,821
"Richmond City",-,"102 - One Hundred Two (CD 4)",547,322,25,6,900
"Richmond City",-,"104 - One Hundred Four (CD 4)",814,518,24,6,"1,362"
"Richmond City",-,"105 - One Hundred Five (CD 4)",899,371,34,5,"1,309"
"Richmond City",-,"106 - One Hundred Six (CD 4)",631,714,48,5,"1,398"
"Richmond City",-,"111 - One Hundred Eleven (CD 4)",804,352,34,1,"1,191"
"Richmond City",-,"112 - One Hundred Twelve (CD 4)",790,244,27,6,"1,067"
"Richmond City",-,"113 - One Hundred Thirteen (CD 4)","1,332",195,31,3,"1,561"
"Richmond City",-,"114 - One Hundred Fourteen (CD 4)","1,660",287,57,1,"2,005"
"Richmond City",-,"115 - One Hundred Fifteen (CD 4)",617,384,31,5,"1,037"
"Richmond City",-,"203 - Two Hundred Three (CD 4)","1,646",310,63,8,"2,027"
"Richmond City",-,"204 - Two Hundred Four (CD 4)","1,388",224,42,3,"1,657"
"Richmond City",-,"206 - Two Hundred Six (CD 4)",870,87,22,1,980
"Richmond City",-,"207 - Two Hundred Seven (CD 4)","1,435",280,52,5,"1,772"
"Richmond City",-,"208 - Two Hundred Eight (CD 4)","1,294",210,35,5,"1,544"
"Richmond City",-,"213 - Two Hundred Thirteen (CD 4)","2,048",73,35,2,"2,158"
"Richmond City",-,"214 - Two Hundred Fourteen (CD 4)","1,734",94,32,4,"1,864"
"Richmond City",-,"301 - Three Hundred One (CD 4)",613,22,2,3,640
"Richmond City",-,"302 - Three Hundred Two (CD 4)",753,76,14,6,849
"Richmond City",-,"303 - Three Hundred Three (CD 4)",718,24,12,2,756
"Richmond City",-,"304 - Three Hundred Four (CD 4)","1,030",29,11,1,"1,071"
"Richmond City",-,"305 - Three Hundred Five (CD 4)","1,035",57,19,1,"1,112"
"Richmond City",-,"306 - Three Hundred Six (CD 4)",834,27,8,0,869
"Richmond City",-,"307 - Three Hundred Seven (CD 4)",977,169,30,3,"1,179"
"Richmond City",-,"308 - Three Hundred Eight (CD 4)","1,002",203,32,3,"1,240"
"Richmond City",-,"309 - Three Hundred Nine (CD 4)",602,247,15,1,865
"Richmond City",-,"310 - Three Hundred Ten (CD 4)",309,4,4,0,317
"Richmond City",-,"402 - Four Hundred Two (CD 4)","1,654",424,61,1,"2,140"
"Richmond City",-,"404 - Four Hundred Four (CD 4)","1,436",304,41,4,"1,785"
"Richmond City",-,"409 - Four Hundred Nine (CD 4)","1,716",859,53,4,"2,632"
"Richmond City",-,"410 - Four Hundred Ten (CD 4)",976,358,32,2,"1,368"
"Richmond City",-,"412 - Four Hundred Twelve (CD 4)","1,040",220,31,1,"1,292"
"Richmond City",-,"413 - Four Hundred Thirteen (CD 4)","1,007",335,31,0,"1,373"
"Richmond City",-,"414 - Four Hundred Fourteen (CD 4)",984,476,31,3,"1,494"
"Richmond City",-,"501 - Five Hundred One (CD 4)","1,564",150,35,3,"1,752"
"Richmond City",-,"503 - Five Hundred Three (CD 4)","1,503",117,32,1,"1,653"
"Richmond City",-,"504 - Five Hundred Four (CD 4)","1,945",171,43,2,"2,161"
"Richmond City",-,"505 - Five Hundred Five (CD 4)","1,298",106,21,0,"1,425"
"Richmond City",-,"508 - Five Hundred Eight (CD 4)",769,97,16,0,882
"Richmond City",-,"509 - Five Hundred Nine (CD 4)",943,48,12,0,"1,003"
"Richmond City",-,"510 - Five Hundred Ten (CD 4)","1,188",84,24,4,"1,300"
"Richmond City",-,"602 - Six Hundred Two (CD 4)",554,11,2,2,569
"Richmond City",-,"603 - Six Hundred Three (CD 4)",990,28,10,0,"1,028"
"Richmond City",-,"604 - Six Hundred Four (CD 4)",689,25,12,3,729
"Richmond City",-,"606 - Six Hundred Six (CD 4)","1,135",30,10,1,"1,176"
"Richmond City",-,"607 - Six Hundred Seven (CD 4)","1,198",155,23,2,"1,378"
"Richmond City",-,"609 - Six Hundred Nine (CD 4)","1,529",131,34,6,"1,700"
"Richmond City",-,"610 - Six Hundred Ten (CD 4)",636,19,7,1,663
"Richmond City",-,"701 - Seven Hundred One (CD 4)",717,20,6,1,744
"Richmond City",-,"702 - Seven Hundred Two (CD 4)",792,35,13,3,843
"Richmond City",-,"703 - Seven Hundred Three (CD 4)","1,000",36,17,1,"1,054"
"Richmond City",-,"705 - Seven Hundred Five (CD 4)",922,67,19,0,"1,008"
"Richmond City",-,"706 - Seven Hundred Six (CD 4)","1,448",90,18,1,"1,557"
"Richmond City",-,"707 - Seven Hundred Seven (CD 4)","1,951",204,43,7,"2,205"
"Richmond City",-,"708 - Seven Hundred Eight (CD 4)","1,623",198,55,7,"1,883"
"Richmond City",-,"802 - Eight Hundred Two (CD 4)",781,18,8,2,809
"Richmond City",-,"806 - Eight Hundred Six (CD 4)",955,79,6,1,"1,041"
"Richmond City",-,"810 - Eight Hundred Ten (CD 4)",825,60,2,3,890
"Richmond City",-,"811 - Eight Hundred Eleven (CD 4)",894,70,4,0,968
"Richmond City",-,"812 - Eight Hundred Twelve (CD 4)","1,300",153,18,1,"1,472"
"Richmond City",-,"814 - Eight Hundred Fourteen (CD 4)",760,39,6,0,805
"Richmond City",-,"902 - Nine Hundred Two (CD 4)",400,24,4,1,429
"Richmond City",-,"903 - Nine Hundred Three (CD 4)","1,020",97,13,2,"1,132"
"Richmond City",-,"908 - Nine Hundred Eight (CD 4)","1,024",65,4,0,"1,093"
"Richmond City",-,"909 - Nine Hundred Nine (CD 4)","1,132",99,16,2,"1,249"
"Richmond City",-,"910 - Nine Hundred Ten (CD 4)",951,85,7,0,"1,043"
"Richmond City",-,"911 - Nine Hundred Eleven (CD 4)","1,011",43,3,0,"1,057"
"Richmond City",-,"AB - Central Absentee Precinct (CD 4)","4,179",621,80,14,"4,894"
"Richmond City",-,"Provisional (CD 4)",48,4,1,0,53
"Roanoke County",-,"101 - Catawba (CD 9)",136,310,9,0,455
"Roanoke County",-,"102 - Mason Valley (CD 9)",119,331,6,0,456
"Roanoke County",-,"103 - Glenvar (CD 9)",336,750,16,2,"1,104"
"Roanoke County",-,"104 - Northside (CD 9)",440,456,18,2,916
"Roanoke County",-,"105 - Peters Creek (CD 9)",769,"1,059",41,5,"1,874"
"Roanoke County",-,"106 - Green Hill (CD 9)",629,"1,120",28,2,"1,779"
"Roanoke County",-,"107 - Bennett Springs (CD 9)",167,433,16,1,617
"Roanoke County",-,"108 - Wildwood (CD 9)",325,577,25,3,930
"Roanoke County",-,"201 - Plantation (CD 6)",489,644,28,0,"1,161"
"Roanoke County",-,"202 - Burlington (CD 6)",404,416,11,1,832
"Roanoke County",-,"203 - Mountain View (CD 6)",679,"1,152",31,2,"1,864"
"Roanoke County",-,"204 - Botetourt Springs (CD 9)",648,837,23,2,"1,510"
"Roanoke County",-,"205 - Orchards (CD 6)",720,"1,318",29,6,"2,073"
"Roanoke County",-,"206 - Hollins (CD 6)",297,331,11,1,640
"Roanoke County",-,"301 - Bent Mountain (CD 9)",170,268,18,0,456
"Roanoke County",-,"302 - Poages Mill (CD 6)",722,"1,218",26,2,"1,968"
"Roanoke County",-,"303 - Windsor Hills (CD 6)",478,581,27,3,"1,089"
"Roanoke County",-,"304 - Oak Grove (CD 6)",862,"1,103",29,0,"1,994"
"Roanoke County",-,"305 - Castle Rock (CD 6)","1,010","1,152",27,0,"2,189"
"Roanoke County",-,"306 - Garst Mill (CD 6)",474,441,19,1,935
"Roanoke County",-,"402 - Bonsack (CD 6)",128,251,10,0,389
"Roanoke County",-,"403 - North Vinton (CD 6)",373,679,31,1,"1,084"
"Roanoke County",-,"404 - South Vinton (CD 6)",562,734,21,6,"1,323"
"Roanoke County",-,"405 - Lindenwood (CD 6)",679,"1,256",25,2,"1,962"
"Roanoke County",-,"406 - Mount Pleasant (CD 6)",457,"1,058",18,3,"1,536"
"Roanoke County",-,"501 - Cotton Hill (CD 6)",463,629,17,0,"1,109"
"Roanoke County",-,"502 - Penn Forest (CD 6)",417,496,18,2,933
"Roanoke County",-,"503 - Cave Spring (CD 6)",555,659,26,2,"1,242"
"Roanoke County",-,"504 - Ogden (CD 6)",563,455,17,1,"1,036"
"Roanoke County",-,"505 - Clearbrook (CD 6)",291,556,10,0,857
"Roanoke County",-,"506 - Mount Vernon (CD 6)",440,459,21,0,920
"Roanoke County",-,"507 - Hunting Hills (CD 6)",750,922,32,7,"1,711"
"Roanoke County",-,"Ab - Central Absentee Precinct (CD 6)","1,119","1,168",31,4,"2,322"
"Roanoke County",-,"Ab - Central Absentee Precinct (CD 9)",332,356,9,0,697
"Roanoke County",-,"Provisional (CD 6)",7,17,0,0,24
"Roanoke County",-,"Provisional (CD 9)",2,2,0,0,4
"Roanoke City",-,"1 -Peters Creek","1,079",237,16,1,"1,333"
"Roanoke City",-,"2 - Grandview",950,382,27,1,"1,360"
"Roanoke City",-,"3 -Preston Park",669,717,19,1,"1,406"
"Roanoke City",-,"4 - Williamson Road",738,467,22,1,"1,228"
"Roanoke City",-,"5 - East Gate",555,718,28,0,"1,301"
"Roanoke City",-,"6 - Hollins Road",696,502,17,1,"1,216"
"Roanoke City",-,"7 - Southeast",444,440,24,2,910
"Roanoke City",-,"8 - Lincoln Terrace",850,62,6,0,918
"Roanoke City",-,"9 - Highland",978,255,25,2,"1,260"
"Roanoke City",-,"10 - Old Southwest-Wasena","1,282",472,53,2,"1,809"
"Roanoke City",-,"11 - Raleigh Court","1,424",677,48,3,"2,152"
"Roanoke City",-,"12 - South Roanoke",865,690,26,2,"1,583"
"Roanoke City",-,"13 - Garden City",534,789,29,1,"1,353"
"Roanoke City",-,"14 - Crystal Spring",996,713,29,1,"1,739"
"Roanoke City",-,"15 - Grandin Court",935,606,49,0,"1,590"
"Roanoke City",-,"16 - Deyerle",905,825,26,8,"1,764"
"Roanoke City",-,"17 - Lee-Hi","1,140",580,60,2,"1,782"
"Roanoke City",-,"18 - Summit Hills",968,509,31,0,"1,508"
"Roanoke City",-,"19 - Forest Park","1,014",127,8,2,"1,151"
"Roanoke City",-,"20 - Eureka Park","1,555",86,4,2,"1,647"
"Roanoke City",-,"Ab - Central Absentee Precinct","1,528",643,40,5,"2,216"
"Roanoke City",-,Provisional,44,12,0,0,56
"Rockbridge County",-,"101 - Airport",383,413,14,0,810
"Rockbridge County",-,"102 - Ben Salem",208,353,7,0,568
"Rockbridge County",-,"103 - Plank Road",92,222,3,0,317
"Rockbridge County",-,"104 - Effinger",113,214,7,0,334
"Rockbridge County",-,"201 - Collierstown",249,312,5,0,566
"Rockbridge County",-,"202 - Highland Belle",421,603,16,0,"1,040"
"Rockbridge County",-,"203 - Vo-tech",153,123,5,0,281
"Rockbridge County",-,"301 - Maury River",180,294,8,0,482
"Rockbridge County",-,"302 - Natural Bridge",146,335,7,0,488
"Rockbridge County",-,"303 - Falling Spring",68,191,5,0,264
"Rockbridge County",-,"401 - Fairfield",201,374,10,0,585
"Rockbridge County",-,"402 - Mountain View",223,537,12,0,772
"Rockbridge County",-,"403 - Vesuvius",62,219,1,0,282
"Rockbridge County",-,"501 - Goshen",50,222,5,0,277
"Rockbridge County",-,"502 - Meadowview",254,274,9,0,537
"Rockbridge County",-,"503 - Rockbridge Baths",162,209,8,0,379
"Rockbridge County",-,"504 - Rockbridge",239,368,9,0,616
"Rockbridge County",-,"Ab - Central Absentee Precinct",375,357,12,0,744
"Rockbridge County",-,Provisional,5,2,0,0,7
"Rockingham County",-,"101 - Broadway",454,988,38,0,"1,480"
"Rockingham County",-,"102 - Timberville",213,472,13,0,698
"Rockingham County",-,"103 - Fulks Run",119,613,8,0,740
"Rockingham County",-,"104 - Bergton",46,235,5,0,286
"Rockingham County",-,"105 - Lacey Spring",124,510,17,0,651
"Rockingham County",-,"106 - Tenth Legion",140,428,9,0,577
"Rockingham County",-,"107 - Plains",144,492,13,1,650
"Rockingham County",-,"108 - Little North Mountain",109,324,13,2,448
"Rockingham County",-,"201 - Singers Glen",246,685,19,1,951
"Rockingham County",-,"202 - Edom",530,951,19,2,"1,502"
"Rockingham County",-,"203 - Dayton",255,448,17,0,720
"Rockingham County",-,"204 - Mt Clinton",281,733,25,1,"1,040"
"Rockingham County",-,"205 - Silver Lake",485,840,29,1,"1,355"
"Rockingham County",-,"301 - Keezletown",207,490,23,2,722
"Rockingham County",-,"302 - Port Republic",288,760,23,0,"1,071"
"Rockingham County",-,"303 - Melrose",159,453,9,0,621
"Rockingham County",-,"304 - Grottoes",290,720,23,1,"1,034"
"Rockingham County",-,"305 - Massanetta Springs",637,722,48,3,"1,410"
"Rockingham County",-,"306 - Cross Keys",121,283,4,0,408
"Rockingham County",-,"307 - Crossroads",764,956,39,2,"1,761"
"Rockingham County",-,"401 - West Bridgewater",326,550,20,1,897
"Rockingham County",-,"402 - Montezuma",245,782,20,2,"1,049"
"Rockingham County",-,"403 - Mt Crawford",59,109,4,0,172
"Rockingham County",-,"404 - North River",345,726,19,0,"1,090"
"Rockingham County",-,"405 - Ottobine",197,959,18,0,"1,174"
"Rockingham County",-,"406 - East Bridgewater",584,703,33,0,"1,320"
"Rockingham County",-,"501 - Elkton",304,782,28,1,"1,115"
"Rockingham County",-,"502 - Swift Run",246,"1,203",15,1,"1,465"
"Rockingham County",-,"503 - Mcgaheysville",392,978,30,5,"1,405"
"Rockingham County",-,"504 - South Fork",123,531,13,0,667
"Rockingham County",-,"505 - Stony Run",546,690,30,1,"1,267"
"Rockingham County",-,"Ab - Central Absentee Precinct",823,"1,030",30,2,"1,885"
"Rockingham County",-,Provisional,9,5,0,0,14
"Russell County",-,"101 - Moccasin",122,482,5,1,610
"Russell County",-,"102 - Copper Creek",124,347,3,0,474
"Russell County",-,"103 - South Castlewood",114,263,4,0,381
"Russell County",-,"201 - North Castlewood",259,699,8,0,966
"Russell County",-,"202 - Dante",65,136,5,0,206
"Russell County",-,"301 - Cooks Mill",54,135,4,0,193
"Russell County",-,"302 - Daugherty",68,215,5,0,288
"Russell County",-,"303 - New Garden",147,419,3,0,569
"Russell County",-,"304 - Cleveland",109,207,6,1,323
"Russell County",-,"401 - Drill",41,39,1,0,81
"Russell County",-,"402 - Swords Creek",148,659,10,1,818
"Russell County",-,"403 - Honaker",137,260,4,0,401
"Russell County",-,"501 - West Lebanon",419,902,15,1,"1,337"
"Russell County",-,"601 - East Lebanon",185,530,11,0,726
"Russell County",-,"602 - Elk Garden",190,661,9,0,860
"Russell County",-,"Ab - Central Absentee Precinct",288,424,4,0,716
"Russell County",-,Provisional,1,1,0,0,2
"Salem City",-,"1 - North Salem No 2",596,616,18,3,"1,233"
"Salem City",-,"2 - Conehurst",241,309,11,0,561
"Salem City",-,"3 - Beverly Heights",223,404,11,1,639
"Salem City",-,"4 - West Salem",371,577,21,1,970
"Salem City",-,"5 - North Salem No 1",568,635,33,1,"1,237"
"Salem City",-,"6 - South Salem No 1",280,330,12,2,624
"Salem City",-,"7 - South Salem No 2",351,541,21,1,914
"Salem City",-,"8 - East Salem",135,191,9,1,336
"Salem City",-,"9 - South Side Hills",434,793,22,0,"1,249"
"Salem City",-,"10 - Hidden Valley",579,770,23,0,"1,372"
"Salem City",-,"Ab - Central Absentee Precinct",337,401,5,0,743
"Salem City",-,Provisional,1,4,0,0,5
"Scott County",-,"101 - Weber City",133,411,4,4,552
"Scott County",-,"102 - Yuma",150,504,5,0,659
"Scott County",-,"202 - Weber City East",85,328,7,0,420
"Scott County",-,"203 - Hiltons",114,539,6,0,659
"Scott County",-,"204 - Clark's",25,162,0,0,187
