ID,Total Pop,Deviation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"73",87751,0.0166,0.3794,0.6133,0.0073,64367,0.7738,0.2262,0.0423,0.1067,0.0609,0.015,0.0013,
"74",88305,0.0231,0.4209,0.5707,0.0084,69677,0.6235,0.3765,0.0528,0.2768,0.031,0.0214,0.0023,
"75",88463,0.0249,0.4778,0.511,0.0112,68742,0.5076,0.4924,0.0972,0.3438,0.0392,0.0208,0.0029,
"76",85270,-0.0121,0.5622,0.4304,0.0074,64702,0.436,0.564,0.153,0.362,0.0391,0.0217,0.0015,
"77",87759,0.0167,0.7048,0.2872,0.0081,66699,0.3715,0.6285,0.1749,0.4174,0.0287,0.0213,0.0013,
"78",87774,0.0169,0.6547,0.3337,0.0116,77961,0.7144,0.2856,0.0507,0.1579,0.0667,0.0114,0.0015,
"79",87800,0.0172,0.9347,0.0559,0.0094,69790,0.288,0.712,0.0669,0.6099,0.0302,0.0194,0.0017,
"80",85693,-0.0072,0.7339,0.2572,0.0089,68222,0.367,0.633,0.0761,0.4942,0.0532,0.019,0.0015,
"81",84718,-0.0185,0.6577,0.3345,0.0078,65367,0.3881,0.6119,0.075,0.5008,0.0162,0.0279,0.0014,
"82",86012,-0.0035,0.6118,0.3757,0.0125,68079,0.4577,0.5423,0.0395,0.4762,0.0136,0.0198,0.002,
"83",86459,0.0017,0.5333,0.4531,0.0136,75081,0.5287,0.4713,0.0227,0.4257,0.0095,0.0164,0.0019,
"84",87624,0.0152,0.5556,0.4355,0.0088,66925,0.493,0.507,0.0359,0.4324,0.0261,0.0187,0.0019,
"85",87829,0.0176,0.6972,0.2944,0.0084,68143,0.3868,0.6132,0.0852,0.4809,0.0401,0.0241,0.0036,
"86",85949,-0.0042,0.4737,0.5168,0.0094,64912,0.6147,0.3853,0.0526,0.2562,0.0588,0.0257,0.0041,
"87",87516,0.0139,0.7626,0.2304,0.007,70065,0.3024,0.6976,0.0532,0.6039,0.0374,0.0215,0.0042,
"88",86371,0.0007,0.6757,0.3157,0.0086,66814,0.4056,0.5944,0.0401,0.5187,0.0227,0.023,0.0033,
"89",86704,0.0045,0.481,0.5108,0.0082,64457,0.59,0.41,0.0424,0.3069,0.0425,0.0234,0.0032,
"90",87890,0.0183,0.3583,0.6335,0.0083,69431,0.7096,0.2904,0.0459,0.1678,0.0575,0.021,0.003,
"91",87076,0.0088,0.6886,0.3035,0.0079,66528,0.3868,0.6132,0.0763,0.4864,0.0396,0.025,0.0033,
"92",86158,-0.0018,0.7767,0.2148,0.0085,68314,0.38,0.62,0.0507,0.5207,0.0423,0.0189,0.003,
"93",85906,-0.0047,0.7508,0.2404,0.0088,67305,0.3687,0.6313,0.0795,0.4916,0.0527,0.0231,0.0039,
"94",84653,-0.0192,0.5572,0.4308,0.012,68748,0.5565,0.4435,0.1277,0.2435,0.058,0.03,0.0074,
"95",85171,-0.0132,0.5943,0.3965,0.0092,65774,0.4658,0.5342,0.0894,0.3473,0.0908,0.0232,0.0045,
"96",85578,-0.0085,0.562,0.4297,0.0083,64046,0.4561,0.5439,0.0823,0.2748,0.1796,0.0222,0.0054,
"97",86997,0.0079,0.5139,0.4766,0.0095,68635,0.5853,0.4147,0.0806,0.225,0.0942,0.0254,0.0052,
"98",86690,0.0044,0.4121,0.5797,0.0082,66867,0.7222,0.2778,0.0684,0.1164,0.0742,0.0209,0.0045,
"99",84766,-0.0179,0.4304,0.5595,0.0101,67858,0.771,0.229,0.0617,0.1052,0.044,0.0191,0.004,
"100",84882,-0.0166,0.4772,0.5091,0.0137,68229,0.6676,0.3324,0.0726,0.2029,0.0408,0.0196,0.0022,
"",86314,0.0492,0.5261,0.4631,0.0107,67451,0.6133,0.3867,0.0911,0.1988,0.0823,0.0195,0.0022,
