County/City,Ward,Pct,"Robert F. McDonnell","Robert Creigh Deeds","All Others","Total Votes Cast"
"Prince William County",-,"111 - Bristow Run (CD 11)",726,375,1,"1,102"
"Prince William County",-,"112 - Cedar Point (CD 11)",822,415,2,"1,239"
"Prince William County",-,"113 - Limestone (CD 11)",583,295,1,879
"Prince William County",-,"114 - Signal Hill (CD 10)",827,375,1,"1,203"
"Prince William County",-,"201 - Saunders (CD 11)",616,651,1,"1,268"
"Prince William County",-,"202 - Marshall (CD 11)",757,366,0,"1,123"
"Prince William County",-,"203 - Benton (CD 11)",943,398,2,"1,343"
"Prince William County",-,"204 - Mc Coart (CD 11)",866,564,1,"1,431"
"Prince William County",-,"205 - Beville (CD 11)",298,316,4,618
"Prince William County",-,"206 - King (CD 11)",391,447,1,839
"Prince William County",-,"207 - Lodge (CD 11)",570,482,3,"1,055"
"Prince William County",-,"208 - Westridge (CD 11)",843,623,1,"1,467"
"Prince William County",-,"209 - Woodbine (CD 11)",620,364,2,986
"Prince William County",-,"210 - Penn (CD 11)",644,317,0,961
"Prince William County",-,"211 - Powell (CD 1)",164,130,0,294
"Prince William County",-,"301 - Dumfries (CD 1)",239,336,0,575
"Prince William County",-,"302 - Potomac (CD 1)",129,307,0,436
"Prince William County",-,"303 - Graham Park (CD 1)",444,469,1,914
"Prince William County",-,"304 - Quantico (CD 1)",134,95,0,229
"Prince William County",-,"305 - Pattie (CD 11)",613,372,3,988
"Prince William County",-,"306 - Washington-reid (CD 1)",683,500,1,"1,184"
"Prince William County",-,"307 - Henderson (CD 11)","1,001",682,2,"1,685"
"Prince William County",-,"308 - Montclair (CD 11)",748,552,2,"1,302"
"Prince William County",-,"309 - Ashland (CD 1)",445,302,0,747
"Prince William County",-,"310 - Forest Park (CD 1)",315,309,1,625
"Prince William County",-,"311 - Swans Creek (CD 1)",372,576,0,948
"Prince William County",-,"401 - Evergreen (CD 10)",771,314,2,"1,087"
"Prince William County",-,"402 - Battlefield (CD 10)","1,122",358,1,"1,481"
"Prince William County",-,"403 - Bull Run (CD 11)","1,199",657,1,"1,857"
"Prince William County",-,"404 - Sinclair (CD 10)",424,415,5,844
"Prince William County",-,"405 - Stonewall (CD 10)",674,390,0,"1,064"
"Prince William County",-,"406 - Alvey (CD 11)","1,260",601,5,"1,866"
"Prince William County",-,"407 - Westgate (CD 10)",352,291,1,644
"Prince William County",-,"408 - Glenkirk (CD 11)",529,234,1,764
"Prince William County",-,"409 - Sudley North (CD 10)",246,292,0,538
"Prince William County",-,"410 - Mountain View (CD 11)",902,374,0,"1,276"
"Prince William County",-,"411 - Mullen (CD 10)",360,390,3,753
"Prince William County",-,"412 - Pace West (CD 11)",689,379,3,"1,071"
"Prince William County",-,"501 - Lake Ridge (CD 11)",850,637,0,"1,487"
"Prince William County",-,"502 - Occoquan (CD 11)",532,660,4,"1,196"
"Prince William County",-,"503 - Old Bridge (CD 11)",775,364,1,"1,140"
"Prince William County",-,"504 - Rockledge (CD 11)",768,537,2,"1,307"
"Prince William County",-,"505 - Mohican (CD 11)",396,394,0,790
"Prince William County",-,"506 - Bethel (CD 11)",708,497,3,"1,208"
"Prince William County",-,"507 - Chinn (CD 11)",463,351,1,815
"Prince William County",-,"508 - Springwoods (CD 11)",252,298,3,553
"Prince William County",-,"601 - Dale (CD 11)",189,294,0,483
"Prince William County",-,"602 - Neabsco (CD 11)",321,342,0,663
"Prince William County",-,"603 - Godwin (CD 11)",372,443,1,816
"Prince William County",-,"604 - Civic Center (CD 11)",288,371,2,661
"Prince William County",-,"605 - Minnieville (CD 11)",400,379,3,782
"Prince William County",-,"606 - Bel Air (CD 11)",399,322,1,722
"Prince William County",-,"607 - Kerrydale (CD 11)",342,396,1,739
"Prince William County",-,"608 - Enterprise (CD 11)",475,521,0,996
"Prince William County",-,"609 - Freedom (CD 11)",96,214,1,311
"Prince William County",-,"701 - Belmont (CD 11)",463,331,0,794
"Prince William County",-,"702 - Library (CD 11)",416,454,0,870
"Prince William County",-,"703 - Lynn (CD 11)",153,253,3,409
"Prince William County",-,"704 - Featherstone (CD 11)",552,663,2,"1,217"
"Prince William County",-,"705 - Potomac View (CD 11)",322,201,0,523
"Prince William County",-,"706 - Rippon (CD 1)",567,682,1,"1,250"
"Prince William County",-,"707 - Kilby (CD 11)",244,275,0,519
"Prince William County",-,"708 - River Oaks (CD 1)",198,440,1,639
"Prince William County",-,"Ab - Central Absentee Precinct (CD 1)",247,222,2,471
"Prince William County",-,"Ab - Central Absentee Precinct (CD 10)",425,182,1,608
"Prince William County",-,"Ab - Central Absentee Precinct (CD 11)","2,222","1,111",3,"3,336"
"Prince William County",-,"Provisional Votes (CD 1)",7,4,0,11
"Prince William County",-,"Provisional Votes (CD 10)",1,2,0,3
"Prince William County",-,"Provisional Votes (CD 11)",21,17,0,38
"Pulaski County",-,"101 - Belspring (CD 9)",236,161,0,397
"Pulaski County",-,"102 - New River (CD 9)",595,476,1,"1,072"
"Pulaski County",-,"103 - West Cloyd (CD 9)",327,198,0,525
"Pulaski County",-,"201 - Draper (CD 9)",499,203,1,703
"Pulaski County",-,"202 - South Pulaski (CD 9)",121,87,0,208
"Pulaski County",-,"203 - Newbern (CD 9)",511,344,0,855
"Pulaski County",-,"301 - Dublin (CD 9)",716,308,0,"1,024"
"Pulaski County",-,"302 - Hiwassee (CD 9)",135,41,0,176
"Pulaski County",-,"304 - Snowville (CD 9)",428,149,0,577
"Pulaski County",-,"401 - Massie (CD 9)",836,385,1,"1,222"
"Pulaski County",-,"402 - Walker (CD 9)",342,93,0,435
"Pulaski County",-,"501 - Robinson (CD 9)",759,509,0,"1,268"
"Pulaski County",-,"Ab - Central Absentee Precinct (CD 9)",184,89,0,273
"Pulaski County",-,"Provisional Votes (CD 9)",0,1,0,1
"Radford City",-,"1 - East Ward Precinct (CD 9)",396,388,3,787
"Radford City",-,"2 - West Ward One Precinct (CD 9)",510,474,0,984
"Radford City",-,"3 - West Two Precinct (CD 9)",572,376,0,948
"Radford City",-,"Ab - Central Absentee Precinct (CD 9)",76,53,0,129
"Radford City",-,"Provisional Votes (CD 9)",0,0,0,0
"Rappahannock County",-,"101 - Washington (CD 7)",303,261,1,565
"Rappahannock County",-,"201 - Amissville (CD 7)",398,167,0,565
"Rappahannock County",-,"301 - Sperryville (CD 7)",281,306,0,587
"Rappahannock County",-,"401 - Scrabble (CD 7)",334,279,2,615
"Rappahannock County",-,"501 - Chester Gap (CD 7)",160,48,0,208
"Rappahannock County",-,"502 - Flint Hill (CD 7)",188,156,0,344
"Rappahannock County",-,"Provisional Votes (CD 7)",0,0,0,0
"Richmond County",-,"101 - Precinct 1-1 (CD 1)",212,244,0,456
"Richmond County",-,"201 - Precinct 2-1 (CD 1)",309,116,0,425
"Richmond County",-,"301 - Precinct 3-1 (CD 1)",326,102,0,428
"Richmond County",-,"302 - Precinct 3-2 (CD 1)",56,33,0,89
"Richmond County",-,"401 - Precinct 4-1 (CD 1)",323,100,0,423
"Richmond County",-,"501 - Precinct 5-1 (CD 1)",232,69,1,302
"Richmond County",-,"502 - Precinct 5-2 (CD 1)",67,44,0,111
"Richmond County",-,"Provisional Votes (CD 1)",0,0,0,0
"Richmond City",-,"101 - One Hundred One (CD 7)",664,378,0,"1,042"
"Richmond City",-,"102 - One Hundred Two (CD 7)",419,221,2,642
"Richmond City",-,"104 - One Hundred Four (CD 7)",751,303,3,"1,057"
"Richmond City",-,"105 - One Hundred Five (CD 7)",483,334,1,818
"Richmond City",-,"106 - One Hundred Six (CD 7)",912,283,2,"1,197"
"Richmond City",-,"111 - One Hundred Eleven (CD 7)",414,359,3,776
"Richmond City",-,"112 - One Hundred Twelve (CD 7)",349,281,1,631
"Richmond City",-,"113 - One Hundred Thirteen (CD 3)",251,488,3,742
"Richmond City",-,"114 - One Hundred Fourteen (CD 3)",320,676,0,996
"Richmond City",-,"203 - Two Hundred Three (CD 3)",218,572,3,793
"Richmond City",-,"204 - Two Hundred Four (CD 3)",264,482,1,747
"Richmond City",-,"206 - Two Hundred Six (CD 3)",113,360,1,474
"Richmond City",-,"207 - Two Hundred Seven (CD 3)",328,579,1,908
"Richmond City",-,"208 - Two Hundred Eight (CD 3)",369,688,1,"1,058"
"Richmond City",-,"211 - Two Hundred Eleven (CD 3)",73,247,2,322
"Richmond City",-,"212 - Two Hundred Twelve (CD 3)",6,103,0,109
"Richmond City",-,"213 - Two Hundred Thirteen (CD 3)",66,491,1,558
"Richmond City",-,"301 - Three Hundred One (CD 7)",36,380,1,417
"Richmond City",-,"302 - Three Hundred Two (CD 7)",89,514,0,603
"Richmond City",-,"303 - Three Hundred Three (CD 3)",27,434,0,461
"Richmond City",-,"304 - Three Hundred Four (CD 3)",33,673,2,708
"Richmond City",-,"305 - Three Hundred Five (CD 3)",26,417,3,446
"Richmond City",-,"306 - Three Hundred Six (CD 3)",25,270,1,296
"Richmond City",-,"307 - Three Hundred Seven (CD 7)",225,548,3,776
"Richmond City",-,"308 - Three Hundred Eight (CD 7)",293,574,3,870
"Richmond City",-,"309 - Three Hundred Nine (CD 3)",355,342,3,700
"Richmond City",-,"402 - Four Hundred Two (CD 3)",694,917,4,"1,615"
"Richmond City",-,"404 - Four Hundred Four (CD 7)",424,801,3,"1,228"
"Richmond City",-,"409 - Four Hundred Nine (CD 7)",909,819,2,"1,730"
"Richmond City",-,"410 - Four Hundred Ten (CD 7)",658,684,4,"1,346"
"Richmond City",-,"412 - Four Hundred Twelve (CD 7)",177,374,0,551
"Richmond City",-,"413 - Four Hundred Thirteen (CD 7)",831,733,5,"1,569"
"Richmond City",-,"501 - Five Hundred One (CD 3)",143,653,5,801
"Richmond City",-,"503 - Five Hundred Three (CD 3)",133,859,1,993
"Richmond City",-,"504 - Five Hundred Four (CD 3)",129,785,4,918
"Richmond City",-,"505 - Five Hundred Five (CD 3)",69,251,1,321
"Richmond City",-,"508 - Five Hundred Eight (CD 3)",137,415,2,554
"Richmond City",-,"509 - Five Hundred Nine (CD 3)",71,492,3,566
"Richmond City",-,"510 - Five Hundred Ten (CD 3)",70,599,1,670
"Richmond City",-,"602 - Six Hundred Two (CD 3)",18,260,0,278
"Richmond City",-,"603 - Six Hundred Three (CD 3)",29,352,0,381
"Richmond City",-,"604 - Six Hundred Four (CD 3)",20,359,0,379
"Richmond City",-,"606 - Six Hundred Six (CD 3)",16,494,2,512
"Richmond City",-,"607 - Six Hundred Seven (CD 3)",87,125,1,213
"Richmond City",-,"609 - Six Hundred Nine (CD 3)",38,158,0,196
"Richmond City",-,"610 - Six Hundred Ten (CD 3)",23,358,1,382
"Richmond City",-,"701 - Seven Hundred One (CD 3)",14,336,0,350
"Richmond City",-,"702 - Seven Hundred Two (CD 3)",20,309,1,330
"Richmond City",-,"703 - Seven Hundred Three (CD 3)",52,504,2,558
"Richmond City",-,"705 - Seven Hundred Five (CD 3)",60,367,3,430
"Richmond City",-,"706 - Seven Hundred Six (CD 3)",90,712,1,803
"Richmond City",-,"707 - Seven Hundred Seven (CD 3)",274,998,3,"1,275"
"Richmond City",-,"802 - Eight Hundred Two (CD 3)",18,354,0,372
"Richmond City",-,"806 - Eight Hundred Six (CD 3)",78,519,1,598
"Richmond City",-,"810 - Eight Hundred Ten (CD 3)",87,433,1,521
"Richmond City",-,"811 - Eight Hundred Eleven (CD 3)",64,437,1,502
"Richmond City",-,"812 - Eight Hundred Twelve (CD 3)",178,685,0,863
"Richmond City",-,"814 - Eight Hundred Fourteen (CD 3)",39,510,1,550
"Richmond City",-,"902 - Nine Hundred Two (CD 3)",28,222,0,250
"Richmond City",-,"903 - Nine Hundred Three (CD 3)",150,721,1,872
"Richmond City",-,"908 - Nine Hundred Eight (CD 7)",55,303,0,358
"Richmond City",-,"909 - Nine Hundred Nine (CD 7)",80,449,1,530
"Richmond City",-,"910 - Nine Hundred Ten (CD 3)",57,263,0,320
"Richmond City",-,"910 - Nine Hundred Ten (CD 7)",34,287,0,321
"Richmond City",-,"911 - Nine Hundred Eleven (CD 3)",33,338,0,371
"Richmond City",-,"Ab - Central Absentee Precinct (CD 3)",251,700,5,956
"Richmond City",-,"Ab - Central Absentee Precinct (CD 7)",335,295,0,630
"Richmond City",-,"Provisional Votes (CD 3)",1,10,0,11
"Richmond City",-,"Provisional Votes (CD 7)",2,4,0,6
"Roanoke County",-,"101 - Catawba (CD 9)",245,93,0,338
"Roanoke County",-,"102 - Mason Valley (CD 9)",263,92,1,356
"Roanoke County",-,"103 - Glenvar (CD 9)",532,236,3,771
"Roanoke County",-,"104 - Northside (CD 9)",398,239,2,639
"Roanoke County",-,"105 - Peters Creek (CD 9)",869,438,1,"1,308"
"Roanoke County",-,"106 - Green Hill (CD 6)",898,408,2,"1,308"
"Roanoke County",-,"107 - Bennett Springs (CD 9)",319,115,1,435
"Roanoke County",-,"108 - Wildwood (CD 6)",442,200,0,642
"Roanoke County",-,"201 - Plantation (CD 6)",620,282,3,905
"Roanoke County",-,"202 - Burlington (CD 6)",335,201,1,537
"Roanoke County",-,"203 - Mountain View (CD 6)",951,410,4,"1,365"
"Roanoke County",-,"204 - Botetourt Springs (CD 9)",671,388,1,"1,060"
"Roanoke County",-,"205 - Orchards (CD 6)","1,131",401,1,"1,533"
"Roanoke County",-,"206 - Hollins (CD 6)",286,135,1,422
"Roanoke County",-,"301 - Bent Mountain (CD 9)",234,127,1,362
"Roanoke County",-,"302 - Poages Mill (CD 6)","1,065",421,0,"1,486"
"Roanoke County",-,"303 - Windsor Hills (CD 6)",609,315,5,929
"Roanoke County",-,"304 - Oak Grove (CD 6)","1,037",490,1,"1,528"
"Roanoke County",-,"305 - Castle Rock (CD 6)","1,117",552,1,"1,670"
"Roanoke County",-,"306 - Garst Mill (CD 6)",437,278,0,715
"Roanoke County",-,"402 - Bonsack (CD 6)",224,71,0,295
"Roanoke County",-,"403 - North Vinton (CD 6)",666,297,1,964
"Roanoke County",-,"404 - South Vinton (CD 6)",619,349,0,968
"Roanoke County",-,"405 - Lindenwood (CD 6)","1,155",512,1,"1,668"
"Roanoke County",-,"406 - Mount Pleasant (CD 6)",857,323,1,"1,181"
"Roanoke County",-,"501 - Cotton Hill (CD 6)",511,229,2,742
"Roanoke County",-,"502 - Penn Forest (CD 6)",513,282,0,795
"Roanoke County",-,"503 - Cave Spring (CD 6)",642,312,3,957
"Roanoke County",-,"504 - Ogden (CD 6)",377,268,1,646
"Roanoke County",-,"505 - Clearbrook (CD 6)",426,177,0,603
"Roanoke County",-,"506 - Mount Vernon (CD 6)",418,238,2,658
"Roanoke County",-,"507 - Hunting Hills (CD 6)",833,383,3,"1,219"
"Roanoke County",-,"Ab - Central Absentee Precinct (CD 6)",780,331,2,"1,113"
"Roanoke County",-,"Ab - Central Absentee Precinct (CD 9)",134,49,0,183
"Roanoke County",-,"Provisional Votes (CD 6)",1,1,0,2
"Roanoke County",-,"Provisional Votes (CD 9)",2,0,0,2
"Roanoke City",-,"1 - Highland 1 (CD 6)",59,174,0,233
"Roanoke City",-,"2 - Highland 2 (CD 6)",159,310,0,469
"Roanoke City",-,"5 - Jefferson 1 (CD 6)",273,248,1,522
"Roanoke City",-,"7 - Jefferson-riverdale (CD 6)",301,189,0,490
"Roanoke City",-,"8 - Jefferson 2 (CD 6)",251,230,2,483
"Roanoke City",-,"9 - Tinker (CD 6)",501,325,1,827
"Roanoke City",-,"10 - Williamson Road 1 (CD 6)",296,189,0,485
"Roanoke City",-,"11 - Williamson Road 2 (CD 6)",266,173,0,439
"Roanoke City",-,"12 - Williamson Road 3 (CD 6)",135,206,0,341
"Roanoke City",-,"13 - Williamson Road 4 (CD 6)",207,242,0,449
"Roanoke City",-,"14 - Williamson Road 5 (CD 6)",264,187,0,451
"Roanoke City",-,"15 - Williamson Road 6 (CD 6)",311,187,1,499
"Roanoke City",-,"16 - Lincoln Terrace (CD 6)",36,277,0,313
"Roanoke City",-,"17 - Monterey (CD 6)",497,280,1,778
"Roanoke City",-,"18 - Peters Creek (CD 6)",406,810,0,"1,216"
"Roanoke City",-,"19 - Melrose (CD 6)",27,308,1,336
"Roanoke City",-,"20 - Eureka Park (CD 6)",30,485,0,515
"Roanoke City",-,"21 - Villa Heights (CD 6)",58,541,0,599
"Roanoke City",-,"22 - Washington Heights (CD 6)",298,677,0,975
"Roanoke City",-,"23 - Westside (CD 6)",98,367,0,465
"Roanoke City",-,"24 - Raleigh Court 1 (CD 6)",254,318,0,572
"Roanoke City",-,"26 - Raleigh Court 2 (CD 6)",292,260,1,553
"Roanoke City",-,"27 - Raleigh Court 3 (CD 6)",260,338,0,598
"Roanoke City",-,"28 - Raleigh Court 4 (CD 6)",275,226,2,503
"Roanoke City",-,"29 - Raleigh Court 5 (CD 6)",255,285,0,540
"Roanoke City",-,"30 - Wasena (CD 6)",207,258,1,466
"Roanoke City",-,"31 - Fishburn Park (CD 6)",405,275,2,682
"Roanoke City",-,"32 - Grandin Court (CD 6)",331,273,1,605
"Roanoke City",-,"33 - South Roanoke 1 (CD 6)",543,353,0,896
"Roanoke City",-,"34 - South Roanoke 2 (CD 6)",690,410,1,"1,101"
"Roanoke City",-,"35 - Lee-hi (CD 6)",964,611,1,"1,576"
"Roanoke City",-,"37 - Garden City (CD 6)",585,302,1,888
"Roanoke City",-,"Ab - Central Absentee Precinct (CD 6)",395,417,4,816
"Roanoke City",-,"Provisional Votes (CD 6)",0,0,0,0
"Rockbridge County",-,"101 - Airport (CD 6)",337,290,0,627
"Rockbridge County",-,"102 - Ben Salem (CD 6)",246,178,0,424
"Rockbridge County",-,"103 - Plank Road (CD 6)",147,87,0,234
"Rockbridge County",-,"104 - Effinger (CD 6)",161,109,0,270
"Rockbridge County",-,"201 - Collierstown (CD 6)",220,199,1,420
"Rockbridge County",-,"202 - Highland Belle (CD 6)",408,371,0,779
"Rockbridge County",-,"203 - Vo-tech (CD 6)",110,94,0,204
"Rockbridge County",-,"301 - Maury River (CD 6)",239,202,0,441
"Rockbridge County",-,"302 - Natural Bridge (CD 6)",243,152,0,395
"Rockbridge County",-,"303 - Falling Spring (CD 6)",133,75,0,208
"Rockbridge County",-,"401 - Fairfield (CD 6)",265,137,0,402
"Rockbridge County",-,"402 - Mountain View (CD 6)",328,174,1,503
"Rockbridge County",-,"403 - Vesuvius (CD 6)",125,55,0,180
"Rockbridge County",-,"501 - Goshen (CD 6)",169,97,0,266
"Rockbridge County",-,"502 - Meadowview (CD 6)",213,169,1,383
"Rockbridge County",-,"503 - Rockbridge Baths (CD 6)",163,132,0,295
"Rockbridge County",-,"504 - Rockbridge (CD 6)",310,199,0,509
"Rockbridge County",-,"Ab - Central Absentee Precinct (CD 6)",147,139,0,286
"Rockbridge County",-,"Provisional Votes (CD 6)",0,0,0,0
"Rockingham County",-,"101 - Broadway (CD 6)",723,205,3,931
"Rockingham County",-,"102 - Timberville (CD 6)",346,91,2,439
"Rockingham County",-,"103 - Fulks Run (CD 6)",478,75,0,553
"Rockingham County",-,"104 - Bergton (CD 6)",190,36,0,226
"Rockingham County",-,"105 - Lacey Spring (CD 6)",416,73,0,489
"Rockingham County",-,"106 - Tenth Legion (CD 6)",370,60,2,432
"Rockingham County",-,"107 - Plains (CD 6)",685,152,0,837
"Rockingham County",-,"201 - Singers Glen (CD 6)",498,118,1,617
"Rockingham County",-,"202 - Edom (CD 6)",428,138,1,567
"Rockingham County",-,"203 - Melrose (CD 6)",661,141,1,803
"Rockingham County",-,"204 - Mt Clinton (CD 6)",463,101,1,565
"Rockingham County",-,"207 - Ottobine (CD 6)",693,110,0,803
"Rockingham County",-,"301 - Keezletown (CD 6)",416,110,1,527
"Rockingham County",-,"302 - Port Republic (CD 6)",545,164,0,709
"Rockingham County",-,"303 - North River (CD 6)",512,86,3,601
"Rockingham County",-,"304 - Grottoes (CD 6)",488,115,0,603
"Rockingham County",-,"305 - Massanetta Springs (CD 6)","1,570",634,2,"2,206"
"Rockingham County",-,"306 - Cross Keys (CD 6)",388,97,0,485
"Rockingham County",-,"401 - Bridgewater (CD 6)","1,073",486,2,"1,561"
"Rockingham County",-,"402 - Montezuma (CD 6)",685,165,0,850
"Rockingham County",-,"403 - Mt Crawford (CD 6)",97,30,0,127
"Rockingham County",-,"404 - Dayton (CD 6)",383,128,1,512
"Rockingham County",-,"405 - Silver Lake (CD 6)",976,269,0,"1,245"
"Rockingham County",-,"501 - Elkton (CD 6)",541,152,0,693
"Rockingham County",-,"502 - Swift Run (CD 6)",770,158,0,928
"Rockingham County",-,"503 - Mcgaheysville (CD 6)",589,156,1,746
"Rockingham County",-,"504 - South Fork (CD 6)",342,61,0,403
"Rockingham County",-,"505 - Stony Run (CD 6)",651,294,1,946
"Rockingham County",-,"Ab - Central Absentee Precinct (CD 6)",534,192,0,726
"Rockingham County",-,"Provisional Votes (CD 6)",8,2,0,10
"Russell County",-,"101 - Moccasin (CD 9)",434,145,0,579
"Russell County",-,"102 - Copper Creek (CD 9)",293,168,0,461
"Russell County",-,"103 - South Castlewood (CD 9)",349,165,2,516
"Russell County",-,"201 - North Castlewood (CD 9)",408,237,0,645
"Russell County",-,"202 - Dante (CD 9)",107,77,0,184
"Russell County",-,"203 - Cleveland (CD 9)",218,122,0,340
"Russell County",-,"301 - Cooks Mill (CD 9)",123,72,0,195
"Russell County",-,"302 - Daugherty (CD 9)",50,21,0,71
"Russell County",-,"303 - Honaker (CD 9)",526,424,0,950
"Russell County",-,"401 - Drill (CD 9)",47,41,0,88
"Russell County",-,"402 - Swords Creek (CD 9)",420,219,0,639
"Russell County",-,"403 - Elk Garden (CD 9)",450,210,0,660
"Russell County",-,"501 - East Lebanon (CD 9)",539,288,0,827
"Russell County",-,"502 - West Lebanon (CD 9)",614,387,0,"1,001"
"Russell County",-,"Ab - Central Absentee Precinct (CD 9)",234,319,0,553
"Russell County",-,"Provisional Votes (CD 9)",0,0,0,0
"Salem City",-,"1 - North Salem No 2 (CD 6)",593,333,1,927
"Salem City",-,"2 - Conehurst (CD 6)",253,126,1,380
"Salem City",-,"3 - Beverly Heights (CD 6)",365,155,0,520
"Salem City",-,"4 - West Salem (CD 6)",502,225,1,728
"Salem City",-,"5 - North Salem No 1 (CD 6)",500,327,5,832
"Salem City",-,"6 - South Salem No 1 (CD 6)",266,161,0,427
"Salem City",-,"7 - South Salem No 2 (CD 6)",372,222,0,594
"Salem City",-,"8 - East Salem (CD 6)",178,90,0,268
"Salem City",-,"9 - South Side Hills (CD 6)",668,290,1,959
"Salem City",-,"10 - Hidden Valley (CD 6)",794,332,1,"1,127"
"Salem City",-,"Ab - Central Absentee Precinct (CD 6)",215,104,1,320
"Salem City",-,"Provisional Votes (CD 6)",0,0,0,0
"Scott County",-,"101 - Weber City (CD 9)",307,83,1,391
"Scott County",-,"102 - Yuma (CD 9)",392,114,0,506
"Scott County",-,"202 - Weber City East (CD 9)",290,75,0,365
"Scott County",-,"203 - Hiltons (CD 9)",383,76,0,459
"Scott County",-,"204 - Clark's (CD 9)",106,22,0,128
"Scott County",-,"301 - Nickelsville (CD 9)",304,57,0,361
"Scott County",-,"302 - Snowflake (CD 9)",237,50,0,287
"Scott County",-,"303 - Twin Springs (CD 9)",210,54,0,264
"Scott County",-,"304 - Copper Creek (CD 9)",60,28,0,88
"Scott County",-,"401 - Gate City (CD 9)",700,206,0,906
"Scott County",-,"501 - Dungannon (CD 9)",134,48,0,182
"Scott County",-,"502 - Fort Blackmore (CD 9)",152,61,0,213
"Scott County",-,"503 - Manville (CD 9)",116,27,0,143
"Scott County",-,"504 - Rye Cove (CD 9)",227,38,0,265
"Scott County",-,"601 - Clinchport (CD 9)",151,31,0,182
"Scott County",-,"602 - Duffield-pattonsville (CD 9)",347,97,1,445
"Scott County",-,"603 - Fairview (CD 9)",72,38,0,110
"Scott County",-,"Ab - Central Absentee Precinct (CD 9)",182,67,1,250
"Scott County",-,"Provisional Votes (CD 9)",0,0,0,0
"Shenandoah County",-,"101 - Orkney Springs (CD 6)",293,119,1,413
"Shenandoah County",-,"102 - Forestville (CD 6)",327,70,1,398
"Shenandoah County",-,"103 - New Market (CD 6)",911,243,1,"1,155"
"Shenandoah County",-,"201 - Conicville (CD 6)",764,143,0,907
"Shenandoah County",-,"202 - Mt Jackson (CD 6)",548,174,3,725
"Shenandoah County",-,"301 - Columbia Furnace (CD 6)",299,68,0,367
"Shenandoah County",-,"302 - Edinburg (CD 6)",768,223,3,994
"Shenandoah County",-,"303 - St Luke (CD 6)",533,135,0,668
"Shenandoah County",-,"401 - Woodstock (CD 6)","1,110",503,4,"1,617"
"Shenandoah County",-,"402 - Fort Valley (CD 6)",383,132,0,515
"Shenandoah County",-,"501 - Cedar Creek (CD 6)",55,17,0,72
"Shenandoah County",-,"502 - Mt Olive (CD 6)",615,193,2,810
"Shenandoah County",-,"503 - Toms Brook (CD 6)",541,220,2,763
"Shenandoah County",-,"504 - Lebanon Church (CD 6)",476,141,0,617
"Shenandoah County",-,"601 - Strasburg (CD 6)",841,376,0,"1,217"
"Shenandoah County",-,"602 - Signal Knob (CD 6)",352,153,1,506
"Shenandoah County",-,"Ab - Central Absentee Precinct (CD 6)",312,139,0,451
"Shenandoah County",-,"Provisional Votes (CD 6)",1,0,0,1
"Smyth County",-,"101 - Saltville (CD 9)",535,319,1,855
"Smyth County",-,"201 - Seven Mile Ford (CD 9)",419,108,0,527
"Smyth County",-,"202 - Rich Valley (CD 9)",197,108,0,305
"Smyth County",-,"301 - Chilhowie (CD 9)",709,213,2,924
"Smyth County",-,"302 - St Clair (CD 9)",208,44,0,252
"Smyth County",-,"401 - East Park (CD 9)",390,181,0,571
"Smyth County",-,"402 - West Park (CD 9)",211,90,1,302
"Smyth County",-,"501 - Atkins (CD 9)",520,143,2,665
"Smyth County",-,"502 - Wassona (CD 9)",443,220,0,663
"Smyth County",-,"601 - Royal Oak East (CD 9)",472,164,0,636
"Smyth County",-,"602 - Royal Oak West (CD 9)",270,75,1,346
"Smyth County",-,"701 - Adwolfe (CD 9)",526,91,0,617
"Smyth County",-,"702 - Sugar Grove (CD 9)",305,104,0,409
"Smyth County",-,"703 - Konnarock (CD 9)",50,13,0,63
"Smyth County",-,"Ab - Central Absentee Precinct (CD 9)",169,73,0,242
"Smyth County",-,"Provisional Votes (CD 9)",0,0,0,0
"Southampton County",-,"101 - Berlin (CD 4)",293,115,0,408
"Southampton County",-,"102 - Ivor (CD 4)",318,186,0,504
"Southampton County",-,"201 - Boykins (CD 4)",203,235,0,438
"Southampton County",-,"202 - Branchville (CD 4)",81,61,0,142
"Southampton County",-,"203 - Meherrin (CD 4)",27,61,0,88
"Southampton County",-,"301 - Capron (CD 4)",229,265,0,494
"Southampton County",-,"302 - Sebrell (CD 4)",145,119,1,265
"Southampton County",-,"401 - Drewryville (CD 4)",119,99,1,219
"Southampton County",-,"501 - Hunterdale (CD 4)",452,194,0,646
"Southampton County",-,"502 - Forks-of-the-river (CD 4)",148,91,0,239
"Southampton County",-,"601 - Courtland (CD 4)",362,221,0,583
"Southampton County",-,"602 - Sedley (CD 4)",225,56,0,281
"Southampton County",-,"701 - Blackwater River (CD 4)",92,143,0,235
"Southampton County",-,"702 - Newsoms (CD 4)",229,126,0,355
"Southampton County",-,"Ab - Central Absentee Precinct (CD 4)",69,39,0,108
"Southampton County",-,"Provisional Votes (CD 4)",0,0,0,0
"Spotsylvania County",-,"101 - Partlow (CD 7)",540,200,1,741
"Spotsylvania County",-,"102 - Blaydes Corner (CD 7)",488,215,0,703
"Spotsylvania County",-,"103 - Travelers Rest (CD 1)",540,265,1,806
"Spotsylvania County",-,"104 - Massaponax (CD 1)",586,276,3,865
"Spotsylvania County",-,"201 - Elys Ford (CD 1)",598,190,4,792
"Spotsylvania County",-,"202 - Wilderness (CD 1)",149,81,0,230
