legacy_id,locality,legacy_prec_id,legacy_precinct_name,current_prec_id,current_precinct_name,match_method,legacy_area_overlap
1862,ALEXANDRIA CITY,302,302 - PATRICK HENRY REC CENTER,302,PATRICK HENRY REC CENTER PRECINCT,exact_key,1.0
1863,ALEXANDRIA CITY,303,303 - CHARLES E BEATLEY LIBRARY,303,CHARLES E BEATLEY LIBRARY PRECINCT,exact_key,1.0
1864,ALEXANDRIA CITY,304,304 - SAMUEL TUCKER SCHOOL,304,SAMUEL TUCKER SCHOOL PRECINCT,exact_key,1.0
1865,ALEXANDRIA CITY,305,305 - JOHN ADAMS SCHOOL,305,JOHN ADAMS SCHOOL PRECINCT,exact_key,1.0
1866,ALEXANDRIA CITY,306,306 - WILLIAM RAMSAY SCHOOL,306,WILLIAM RAMSAY PRECINCT,exact_key,1.0
1867,ALEXANDRIA CITY,307,307 - SOUTH PORT,307,TUCKER WEST PRECINCT,exact_key,1.0
1868,ALEXANDRIA CITY,308,308 - CAMERON STATION COMMUNITY CTR,308,CAMERON STATION COMMUNITY CENTER PRECINCT,exact_key,1.0
1869,ALEXANDRIA CITY,309,309 - OLYMPUS CONDO,309,OLYMPUS CONDO PRECINCT,exact_key,1.0
1870,BRISTOL CITY,1,1 - FIRST WARD,1,001 - FIRST PRECINCT,exact_key,1.0
1871,BRISTOL CITY,2,2 - SECOND WARD,2,002 - SECOND PRECINCT,exact_key,1.0
1872,BRISTOL CITY,3,3 - THIRD WARD,3,003 - THIRD PRECINCT,exact_key,1.0
1873,BRISTOL CITY,41,41 - VTD 000041,5,005 - FIFTH PRECINCT,largest_overlap,0.608939
1874,BRISTOL CITY,42,42 - VTD 000042,5,005 - FIFTH PRECINCT,largest_overlap,0.975542
1875,BUENA VISTA CITY,1,1 - FIRST WARD,1,FIRST WARD,exact_key,1.0
1876,BUENA VISTA CITY,2,2 - SECOND WARD,2,SECOND WARD,exact_key,1.0
1877,CHARLOTTESVILLE CITY,101,101 - RECREATION,101,KEY REC.,exact_key,1.0
1878,CHARLOTTESVILLE CITY,102,102 - CLARK,102,CLARK,exact_key,1.0
1879,CHARLOTTESVILLE CITY,201,201 - CARVER,201,CARVER,exact_key,1.0
1880,CHARLOTTESVILLE CITY,202,202 - WALKER,202,VENABLE,exact_key,1.0
1881,CHARLOTTESVILLE CITY,301,301 - BENJAMIN TONSLER,301,JACKSON-VIA,exact_key,1.0
1882,CHARLOTTESVILLE CITY,302,302 - JOHNSON,302,JOHNSON,exact_key,1.0
1883,CHARLOTTESVILLE CITY,303,303 - BUFORD,303,BUFORD,exact_key,1.0
1884,CHARLOTTESVILLE CITY,401,401 - VENABLE,401,CHS,exact_key,1.0
1885,CHARLOTTESVILLE CITY,402,402 - ALUMNI HALL,402,WALKER,exact_key,1.0
1886,CHESAPEAKE CITY,1,1 - GREAT BRIDGE,1,GREAT BRIDGE PRECINCT,exact_key,1.0
1887,CHESAPEAKE CITY,10,10 - OSCAR SMITH,10,OSCAR SMITH PRECINCT,exact_key,1.0
1888,CHESAPEAKE CITY,11,11 - GENEVA PARK,11,GENEVA PARK PRECINCT,exact_key,1.0
1889,CHESAPEAKE CITY,12,12 - GEORGETOWN,12,GEORGETOWN PRECINCT,exact_key,1.0
1890,CHESAPEAKE CITY,13,13 - GILMERTON,13,GILMERTON PRECINCT,exact_key,1.0
1891,CHESAPEAKE CITY,14,14 - GRASSFIELD,14,GRASSFIELD PRECINCT,exact_key,1.0
1892,CHESAPEAKE CITY,15,15 - B M WILLIAMS,15,GREENBRIER MIDDLE SCHOOL PRECINCT,exact_key,1.0
1893,CHESAPEAKE CITY,16,16 - HICKORY GROVE,16,HICKORY GROVE PRECINCT,exact_key,1.0
1894,CHESAPEAKE CITY,17,17 - INDIAN CREEK,17,INDIAN CREEK PRECINCT,exact_key,1.0
1895,CHESAPEAKE CITY,18,18 - INDIAN RIVER,18,INDIAN RIVER PRECINCT,exact_key,1.0
1896,CHESAPEAKE CITY,19,19 - JOLLIFF,19,JOLLIFF PRECINCT,exact_key,1.0
1897,CHESAPEAKE CITY,2,2 - BETHEL,2,BETHEL PRECINCT,exact_key,1.0
1898,CHESAPEAKE CITY,20,20 - E W CHITTUM,20,E. W. CHITTUM PRECINCT,exact_key,1.0
1899,CHESAPEAKE CITY,21,21 - FELLOWSHIP,21,FELLOWSHIP PRECINCT,exact_key,1.0
1900,CHESAPEAKE CITY,22,22 - NORFOLK HIGHLANDS,22,NORFOLK HIGHLANDS PRECINCT,exact_key,1.0
1901,CHESAPEAKE CITY,23,23 - OAK GROVE,23,OAK GROVE PRECINCT,exact_key,1.0
1902,CHESAPEAKE CITY,24,24 - OAKLETTE,24,OAKLETTE PRECINCT,exact_key,1.0
1903,CHESAPEAKE CITY,25,25 - ST JULIANS,25,ST. JULIANS PRECINCT,exact_key,1.0
1904,CHESAPEAKE CITY,26,26 - JOHNSON PARK,26,JOHNSON PARK PRECINCT,exact_key,1.0
1905,CHESAPEAKE CITY,27,27 - SILVERWOOD,27,SILVERWOOD PRECINCT,exact_key,1.0
1906,CHESAPEAKE CITY,28,28 - SUNRAY I,28,SUNRAY I PRECINCT,exact_key,1.0
1907,CHESAPEAKE CITY,29,29 - TANGLEWOOD,29,TANGLEWOOD PRECINCT,exact_key,1.0
1908,CHESAPEAKE CITY,3,3 - CAMELOT,3,CAMELOT PRECINCT,exact_key,1.0
1909,CHESAPEAKE CITY,30,30 - SOUTH NORFOLK,30,SOUTH NORFOLK PRECINCT,exact_key,1.0
1910,CHESAPEAKE CITY,31,31 - CARVER SCHOOL,31,CARVER SCHOOL PRECINCT,exact_key,1.0
1911,CHESAPEAKE CITY,32,32 - PROVIDENCE,32,PROVIDENCE PRECINCT,exact_key,1.0
1912,CHESAPEAKE CITY,33,33 - WESTOVER,33,WESTOVER PRECINCT,exact_key,1.0
1913,CHESAPEAKE CITY,34,34 - HICKORY MIDDLE SCHOOL,34,HICKORY MIDDLE SCHOOL PRECINCT,exact_key,1.0
1914,CHESAPEAKE CITY,35,35 - TAYLOR ROAD,35,TAYLOR ROAD PRECINCT,exact_key,1.0
1915,CHESAPEAKE CITY,36,36 - GREAT BRIDGE BAPTIST CHURCH,36,GREAT BRIDGE BAPTIST CHURCH PRECINCT,exact_key,1.0
1916,CHESAPEAKE CITY,37,37 - BRIDGETOWN,37,BRIDGETOWN PRECINCT,exact_key,1.0
1917,CHESAPEAKE CITY,38,38 - BAILEY CREEK,38,BAILEY CREEK PRECINCT,exact_key,1.0
1918,CHESAPEAKE CITY,39,39 - LAKE DRUMMOND,39,LAKE DRUMMOND PRECINCT,exact_key,1.0
1919,CHESAPEAKE CITY,4,4 - CHURCHLAND,4,CHURCHLAND PRECINCT,exact_key,1.0
1920,CHESAPEAKE CITY,41,41 - JOHN T WEST,41,JOHN T. WEST PRECINCT,exact_key,1.0
1921,CHESAPEAKE CITY,42,42 - PARKWAYS,42,PARKWAYS PRECINCT,exact_key,1.0
1922,CHESAPEAKE CITY,43,43 - PLEASANT CROSSING,43,PLEASANT CROSSING PRECINCT,exact_key,1.0
1923,CHESAPEAKE CITY,44,44 - NANSEMOND,44,NANSEMOND PRECINCT,exact_key,1.0
1924,CHESAPEAKE CITY,45,45 - SUNRAY II,45,SUNRAY II PRECINCT,exact_key,1.0
1925,CHESAPEAKE CITY,46,46 - BELLS MILL II,46,BELLS MILL II PRECINCT,exact_key,1.0
1926,CHESAPEAKE CITY,48,48 - JOLLIFF MIDDLE SCHOOL,48,JOLLIFF MIDDLE SCHOOL PRECINCT,exact_key,1.0
1927,CHESAPEAKE CITY,49,49 - WATERWAY,49,WATERWAY PRECINCT,exact_key,1.0
1928,CHESAPEAKE CITY,5,5 - CRESTWOOD,5,CRESTWOOD PRECINCT,exact_key,1.0
1929,CHESAPEAKE CITY,50,50 - RIVER WALK,50,RIVER WALK PRECINCT,exact_key,1.0
1930,CHESAPEAKE CITY,51,51 - COOPERS WAY,51,COOPER'S WAY PRECINCT,exact_key,1.0
1931,CHESAPEAKE CITY,52,52 - SHIPYARD ROAD,52,SHIPYARD ROAD PRECINCT,exact_key,1.0
1932,CHESAPEAKE CITY,53,53 - FAIRWAYS,53,FAIRWAYS PRECINCT,exact_key,1.0
1933,CHESAPEAKE CITY,54,54 - PUGHSVILLE,54,PUGHSVILLE PRECINCT,exact_key,1.0
1934,CHESAPEAKE CITY,55,55 - GEORGETOWN EAST,55,GEORGETOWN EAST PRECINCT,exact_key,1.0
1935,CHESAPEAKE CITY,56,56 - GREEN TREE,56,GREEN TREE PRECINCT,exact_key,1.0
1936,CHESAPEAKE CITY,57,57 - CYPRESS,57,CYPRESS PRECINCT,exact_key,1.0
1937,CHESAPEAKE CITY,58,58 - EXPRESSWAY,58,EXPRESSWAY PRECINCT,exact_key,1.0
1938,CHESAPEAKE CITY,59,59 - CLEARFIELD,59,CLEARFIELD PRECINCT,exact_key,1.0
1939,CHESAPEAKE CITY,6,6 - DEEP CREEK,6,DEEP CREEK PRECINCT,exact_key,1.0
1940,CHESAPEAKE CITY,60,60 - PARKER ROAD,60,PARKER RD PRECINCT,exact_key,1.0
1941,CHESAPEAKE CITY,61,61 - CENTERVILLE,61,CENTERVILLE PRECINCT,exact_key,1.0
1942,CHESAPEAKE CITY,62,62 - FENTRESS,62,FENTRESS PRECINCT,exact_key,1.0
1943,CHESAPEAKE CITY,63,63 - POPLAR BRANCH,63,POPLAR BRANCH PRECINCT,exact_key,1.0
1944,CHESAPEAKE CITY,64,064 - DEEP CREEK II,64,DEEP CREEK II PRECINCT,exact_key,1.0
1945,CHESAPEAKE CITY,65,065 - WATERWAY II,65,WATERWAY II PRECINCT,exact_key,1.0
1946,CHESAPEAKE CITY,7,7 - GREENBRIER,7,GREENBRIER PRECINCT,exact_key,1.0
1947,CHESAPEAKE CITY,8,8 - SOUTH NORFOLK RECREATION,8,SOUTH NORFOLK REC PRECINCT,exact_key,1.0
1948,CHESAPEAKE CITY,9,9 - BELLS MILL,9,BELLS MILL PRECINCT,exact_key,1.0
1949,COLONIAL HEIGHTS CITY,1,1 - FIRST,1,FIRST,exact_key,1.0
1950,COLONIAL HEIGHTS CITY,2,2 - SECOND,2,SECOND,exact_key,1.0
1951,COLONIAL HEIGHTS CITY,3,3 - THIRD,3,THIRD,exact_key,1.0
1952,COLONIAL HEIGHTS CITY,4,4 - FOURTH,4,FOURTH,exact_key,1.0
1953,COLONIAL HEIGHTS CITY,5,5 - FIFTH,5,FIFTH,exact_key,1.0
1954,COVINGTON CITY,101,101 - PRECINCT 1-1,101,PRECINCT 1-1,exact_key,1.0
1955,COVINGTON CITY,201,201 - PRECINCT 2-1,201,PRECINCT 2-1,exact_key,1.0
1956,COVINGTON CITY,301,301 - PRECINCT 3-1,301,PRECINCT 3-1,exact_key,1.0
1957,COVINGTON CITY,401,401 - PRECINCT 4-1,401,PRECINCT 4-1,exact_key,1.0
1958,COVINGTON CITY,501,501 - PRECINCT 5-1,501,PRECINCT 5-1,exact_key,1.0
1959,DANVILLE CITY,1,1 - WARD ONE,1,WARD ONE,exact_key,1.0
1960,DANVILLE CITY,10,10 - WARD TEN,10,WARD TEN,exact_key,1.0
1961,DANVILLE CITY,11,11 - WARD ELEVEN,11,WARD ELEVEN,exact_key,1.0
1962,DANVILLE CITY,12,12 - WARD TWELVE,12,WARD TWELVE,exact_key,1.0
1963,DANVILLE CITY,13,13 - WARD THIRTEEN,13,WARD THIRTEEN,exact_key,1.0
1964,DANVILLE CITY,14,14 - WARD FOURTEEN,14,WARD FOURTEEN,exact_key,1.0
1965,DANVILLE CITY,15,15 - WARD FIFTEEN,15,WARD FIFTEEN,exact_key,1.0
1966,DANVILLE CITY,16,16 - WARD SIXTEEN,16,WARD SIXTEEN,exact_key,1.0
1967,DANVILLE CITY,17,17 - WARD SEVENTEEN,17,WARD SEVENTEEN,exact_key,1.0
1968,DANVILLE CITY,2,2 - WARD TWO,2,WARD TWO,exact_key,1.0
1969,DANVILLE CITY,3,3 - WARD THREE,3,WARD THREE,exact_key,1.0
1970,DANVILLE CITY,4,4 - WARD FOUR,4,WARD FOUR,exact_key,1.0
1971,DANVILLE CITY,6,6 - WARD SIX,6,WARD SIX,exact_key,1.0
1972,DANVILLE CITY,7,7 - WARD SEVEN,7,WARD SEVEN,exact_key,1.0
1973,DANVILLE CITY,8,8 - WARD EIGHT,8,WARD EIGHT,exact_key,1.0
1974,DANVILLE CITY,9,9 - WARD NINE,9,WARD NINE,exact_key,1.0
1975,EMPORIA CITY,101,101 - PRECINCT 1-1,101,PRECINCT 1-1,exact_key,1.0
1976,EMPORIA CITY,201,201 - PRECINCT 2-1,201,PRECINCT 2-1,exact_key,1.0
1977,EMPORIA CITY,301,301 - PRECINCT 3-1,301,PRECINCT 3-1,exact_key,1.0
1978,EMPORIA CITY,401,401 - PRECINCT 4-1,401,PRECINCT 4-1,exact_key,1.0
1979,EMPORIA CITY,501,501 - PRECINCT 5-1,501,PRECINCT 5-1,exact_key,1.0
1980,EMPORIA CITY,601,601 - DISTRICT 6,601,DISTRICT 6,exact_key,1.0
1981,EMPORIA CITY,701,701 - DISTRICT 7,701,DISTRICT 7,exact_key,1.0
1982,FAIRFAX CITY,1,1 - ONE,1,1,exact_key,1.0
1983,FAIRFAX CITY,2,2 - TWO,2,2,exact_key,1.0
1984,FAIRFAX CITY,3,3 - THREE,3,3,exact_key,1.0
1985,FAIRFAX CITY,4,4 - FOUR,4,4,exact_key,1.0
1986,FAIRFAX CITY,5,5 - FIVE,5,5,exact_key,1.0
1987,FAIRFAX CITY,6,6 - SIX,6,6,exact_key,1.0
1988,FALLS CHURCH CITY,1,1 - FIRST WARD,1,001 - FIRST WARD,exact_key,1.0
1989,FALLS CHURCH CITY,2,2 - SECOND WARD,2,002 - SECOND WARD,exact_key,1.0
1990,FALLS CHURCH CITY,3,3 - THIRD WARD,3,003 - THIRD WARD,exact_key,1.0
1991,FRANKLIN CITY,101,101 - PRECINCT 1-1,101,PRECINCT 1-1,exact_key,1.0
1992,FRANKLIN CITY,201,201 - PRECINCT 2-1,201,PRECINCT 2-1,exact_key,1.0
1993,FRANKLIN CITY,301,301 - PRECINCT 3-1,301,PRECICNT 3-1,exact_key,1.0
1994,FRANKLIN CITY,401,401 - PRECINCT 4-1,401,PRECINCT 4-1,exact_key,1.0
1995,FRANKLIN CITY,501,501 - PRECINCT 5-1,501,PRECINCT 5-1,exact_key,1.0
1996,FRANKLIN CITY,601,601 - PRECINCT 6-1,601,PRECINCT 6-1,exact_key,1.0
1997,FREDERICKSBURG CITY,101,101 - PRECINCT 1 - DISTRICT ONE,101,PRECINCT 1 - DISTRICT ONE,exact_key,1.0
1998,FREDERICKSBURG CITY,201,201 - PRECINCT 1 - DISTRICT TWO,201,PRECINCT 1 - DISTRICT TWO,exact_key,1.0
1999,FREDERICKSBURG CITY,301,301 - PRECINCT 1 - DISTRICT THREE,301,PRECINCT 1 - DISTRICT THREE,exact_key,1.0
2000,FREDERICKSBURG CITY,401,401 - PRECINCT 1 - DISTRICT FOUR,401,PRECINCT 1 - DISTRICT FOUR,exact_key,1.0
2001,FREDERICKSBURG CITY,402,402 - PRECINCT 2 - DISTRICT FOUR,402,PRECINCT 2 - DISTRICT FOUR,exact_key,1.0
2002,GALAX CITY,1,1 - EAST,1,EAST,exact_key,1.0
2003,GALAX CITY,2,2 - NORTH,5,WEST,largest_overlap,0.998128
2004,GALAX CITY,3,3 - SOUTH,5,WEST,largest_overlap,1.0
2005,HAMPTON CITY,101,101 - ABERDEEN,101,ABERDEEN,exact_key,1.0
2006,HAMPTON CITY,102,102 - BASSETTE,102,BASSETTE,exact_key,1.0
2007,HAMPTON CITY,103,103 - CITY HALL,103,CITY HALL,exact_key,1.0
2008,HAMPTON CITY,104,104 - COOPER,104,COOPER,exact_key,1.0
2009,HAMPTON CITY,105,105 - EAST HAMPTON,105,EAST HAMPTON,exact_key,1.0
2010,HAMPTON CITY,106,106 - ARMSTRONG,106,ARMSTRONG,exact_key,1.0
2011,HAMPTON CITY,107,107 - LINDSAY,107,LINDSAY,exact_key,1.0
2012,HAMPTON CITY,108,108 - THOMAS,108,THOMAS,exact_key,1.0
2013,HAMPTON CITY,109,109 - PHENIX,109,PHENIX,exact_key,1.0
2014,HAMPTON CITY,110,110 - PHOEBUS,110,PHOEBUS,exact_key,1.0
2015,HAMPTON CITY,111,111 - HAMPTON LIBRARY,111,HAMPTON LIBRARY,exact_key,1.0
2016,HAMPTON CITY,112,112 - SMITH,112,SMITH,exact_key,1.0
2017,HAMPTON CITY,115,115 - WYTHE,115,WYTHE,exact_key,1.0
2018,HAMPTON CITY,116,116 - JONES,116,JONES,exact_key,1.0
2019,HAMPTON CITY,117,117 - KECOUGHTAN,117,KECOUGHTAN,exact_key,1.0
2020,HAMPTON CITY,118,118 - MALLORY,118,MALLORY,exact_key,1.0
2021,HAMPTON CITY,201,201 - BOOKER,201,ALBERT W PATRICK,exact_key,1.0
2022,HAMPTON CITY,202,202 - BRYAN,202,BRYAN,exact_key,1.0
2023,HAMPTON CITY,203,203 - BURBANK,203,BURBANK,exact_key,1.0
2024,HAMPTON CITY,204,204 - FORREST,204,FORREST,exact_key,1.0
2025,HAMPTON CITY,205,205 - ASBURY,205,ASBURY,exact_key,1.0
2026,HAMPTON CITY,208,208 - KRAFT,208,KRAFT,exact_key,1.0
2027,HAMPTON CITY,209,209 - LANGLEY,209,LANGLEY,exact_key,1.0
2028,HAMPTON CITY,210,210 - MACHEN,210,MACHEN,exact_key,1.0
2029,HAMPTON CITY,212,212 - BETHEL,212,BETHEL,exact_key,1.0
2030,HAMPTON CITY,213,213 - PHILLIPS,213,PHILLIPS,exact_key,1.0
2031,HAMPTON CITY,214,214 - TUCKER CAPPS,214,MARY JACKSON,exact_key,1.0
2032,HAMPTON CITY,215,215 - TYLER,215,MARY S PEAKE,exact_key,1.0
2033,HAMPTON CITY,216,216 - SANDY BOTTOM,216,SANDY BOTTOM,exact_key,1.0
2034,HAMPTON CITY,217,217 - SYMS,217,SYMS,exact_key,1.0
2035,HARRISONBURG CITY,101,101 - NORTHEAST,101,NORTHEAST,exact_key,1.0
2036,HARRISONBURG CITY,102,102 - EAST CENTRAL,102,EAST CENTRAL,exact_key,1.0
2037,HARRISONBURG CITY,103,103 - SOUTHEAST,103,SOUTHEAST,exact_key,1.0
2038,HARRISONBURG CITY,104,104 - EAST,104,EAST,exact_key,1.0
2039,HARRISONBURG CITY,105,105 - SOUTH EAST CENTRAL,105,SOUTH EAST CENTRAL,exact_key,1.0
2040,HARRISONBURG CITY,201,201 - NORTHWEST,201,NORTHWEST,exact_key,1.0
2041,HARRISONBURG CITY,202,202 - SOUTHWEST,202,SOUTHWEST,exact_key,1.0
2042,HARRISONBURG CITY,203,203 - WEST,203,WEST,exact_key,1.0
2043,HOPEWELL CITY,101,101 - WARD ONE,101,WARD ONE,exact_key,1.0
2044,HOPEWELL CITY,201,201 - WARD TWO,201,WARD TWO,exact_key,1.0
2045,HOPEWELL CITY,301,301 - WARD THREE,301,WARD THREE,exact_key,1.0
2046,HOPEWELL CITY,401,401 - WARD FOUR,401,WARD FOUR,exact_key,1.0
2047,HOPEWELL CITY,501,501 - WARD FIVE,501,WARD FIVE,exact_key,1.0
2048,HOPEWELL CITY,601,601 - WARD SIX,601,WARD SIX,exact_key,1.0
2049,HOPEWELL CITY,701,701 - WARD SEVEN,701,WARD SEVEN,exact_key,1.0
2050,LEXINGTON CITY,1,1 - LEXINGTON,1,LEXINGTON,exact_key,1.0
2051,LYNCHBURG CITY,101,101 - FIRST WARD FIRST PRECINCT,101,WARD I PRECINCT 1,exact_key,1.0
2052,LYNCHBURG CITY,102,102 - FIRST WARD SECOND PRECINCT,102,WARD I PRECINCT 2,exact_key,1.0
2053,LYNCHBURG CITY,103,103 - FIRST WARD THIRD PRECINCT,103,WARD I PRECINCT 3,exact_key,1.0
2054,LYNCHBURG CITY,104,104 - FIRST WARD FOURTH PRECINCT,104,WARD I PRECINCT 4,exact_key,1.0
2055,LYNCHBURG CITY,105,105 - FIRST WARD FIFTH PRECINCT,105,WARD I PRECINCT 5,exact_key,1.0
2056,LYNCHBURG CITY,201,201 - SECOND WARD FIRST PRECINCT,201,WARD II PRECINCT 1,exact_key,1.0
2057,LYNCHBURG CITY,202,202 - SECOND WARD SECOND PRECINCT,202,WARD II PRECINCT 2,exact_key,1.0
2058,LYNCHBURG CITY,203,203 - SECOND WARD THIRD PRECINCT,203,WARD II PRECINCT 3,exact_key,1.0
2059,LYNCHBURG CITY,204,204 - SECOND WARD FOURTH PRECINCT,204,WARD II PRECINCT 4,exact_key,1.0
2060,LYNCHBURG CITY,301,301 - THIRD WARD FIRST PRECINCT,301,WARD III PRECINCT 1,exact_key,1.0
2061,LYNCHBURG CITY,302,302 - THIRD WARD SECOND PRECINCT,302,WARD III PRECINCT 2,exact_key,1.0
2062,LYNCHBURG CITY,303,303 - THIRD WARD THIRD PRECINCT,303,WARD III PRECINCT 3,exact_key,1.0
2063,LYNCHBURG CITY,304,304 - THIRD WARD FOURTH PRECINCT,304,WARD III PRECINCT 4,exact_key,1.0
2064,LYNCHBURG CITY,305,305 - THIRD WARD FIFTH PRECINCT,305,WARD III PRECINCT 5,exact_key,1.0
2065,LYNCHBURG CITY,401,401 - FOURTH WARD FIRST PRECINCT,401,WARD IV PRECINCT 1,exact_key,1.0
2066,LYNCHBURG CITY,402,402 - FOURTH WARD SECOND PRECINCT,402,WARD IV PRECINCT  2,exact_key,1.0
2067,LYNCHBURG CITY,403,403 - FOURTH WARD THIRD PRECINCT,403,WARD IV PRECINCT 3,exact_key,1.0
2068,LYNCHBURG CITY,404,404 - FOURTH WARD FOURTH PRECINCT,404,WARD IV PRECINCT 4,exact_key,1.0
2069,MANASSAS CITY,1,1 - DEAN,1,DEAN,exact_key,1.0
2070,MANASSAS CITY,2,2 - WEEMS,2,WEEMS,exact_key,1.0
2071,MANASSAS CITY,3,3 - METZ,3,METZ,exact_key,1.0
2072,MANASSAS CITY,4,4 - HAYDON,4,HAYDON,exact_key,1.0
2073,MANASSAS CITY,5,5 - BALDWIN,5,BALDWIN,exact_key,1.0
2074,MANASSAS CITY,6,6 - ROUND,6,ROUND,exact_key,1.0
2075,MANASSAS PARK CITY,1,1 - PRECINCT ONE,1,PRECINCT 1,exact_key,1.0
2076,MANASSAS PARK CITY,2,2 - PRECINCT TWO,2,PRECINCT 2,exact_key,1.0
2077,MANASSAS PARK CITY,3,3 - PRECINCT THREE,3,PRECINCT 3,exact_key,1.0
2078,MARTINSVILLE CITY,1,1 - PRECINCT #1,1,PRECINCT 1,exact_key,1.0
2079,MARTINSVILLE CITY,2,2 - PRECINCT #2,2,PRECINCT 2,exact_key,1.0
2080,MARTINSVILLE CITY,3,3 - PRECINCT #3,3,PRECINCT 3,exact_key,1.0
2081,MARTINSVILLE CITY,4,4 - PRECINCT #4,4,PRECINCT 4,exact_key,1.0
2082,MARTINSVILLE CITY,5,5 - PRECINCT #5,5,PRECINCT 5,exact_key,1.0
2083,MARTINSVILLE CITY,6,6 - PRECINCT #6,6,PRECINCT 6,exact_key,1.0
2084,NEWPORT NEWS CITY,101,101 - DENBIGH,101,DENBIGH PRECINCT,exact_key,1.0
2085,NEWPORT NEWS CITY,102,102 - EPES,102,STONEY RUN PRECINCT,exact_key,1.0
2086,NEWPORT NEWS CITY,103,103 - JENKINS,220,JENKINS PRECINCT,largest_overlap,0.999959
2087,NEWPORT NEWS CITY,104,104 - MCINTOSH,104,MCINTOSH PRECINCT,exact_key,1.0
2088,NEWPORT NEWS CITY,105,105 - OYSTER POINT,216,YATES PRECINCT,largest_overlap,0.999983
2089,NEWPORT NEWS CITY,106,106 - RESERVOIR,106,RESERVOIR PRECINCT,exact_key,1.0
2090,NEWPORT NEWS CITY,107,107 - RICHNECK,107,RICHNECK PRECINCT,exact_key,1.0
2091,NEWPORT NEWS CITY,108,108 - LEE HALL,108,KATHERINE JOHNSON PRECINCT,exact_key,1.0
2092,NEWPORT NEWS CITY,109,109 - WINDSOR,109,WINDSOR PRECINCT,exact_key,1.0
2093,NEWPORT NEWS CITY,110,110 - GREENWOOD,110,GREENWOOD PRECINCT,exact_key,1.0
2094,NEWPORT NEWS CITY,201,201 - BLAND,201,BLAND PRECINCT,exact_key,1.0
2095,NEWPORT NEWS CITY,202,202 - BOULEVARD,202,BOULEVARD PRECINCT,exact_key,1.0
2096,NEWPORT NEWS CITY,203,203 - CHARLES,203,CHARLES PRECINCT,exact_key,1.0
2097,NEWPORT NEWS CITY,204,204 - WELLESLEY,204,MARINERS' MUSEUM PRECINCT,exact_key,1.0
2098,NEWPORT NEWS CITY,205,205 - DEEP CREEK,205,DEEP CREEK PRECINCT,exact_key,1.0
2099,NEWPORT NEWS CITY,208,208 - HIDENWOOD,208,HIDENWOOD PRECINCT,exact_key,1.0
2100,NEWPORT NEWS CITY,209,209 - HILTON,321,HILTON PRECINCT,largest_overlap,0.227025
2101,NEWPORT NEWS CITY,210,210 - NELSON,112,KNOLLWOOD MEADOWS PRECINCT,largest_overlap,0.973973
2102,NEWPORT NEWS CITY,211,211 - PALMER,211,PALMER PRECINCT,exact_key,1.0
2103,NEWPORT NEWS CITY,212,212 - RIVERSIDE,212,RIVERSIDE PRECINCT,exact_key,1.0
2104,NEWPORT NEWS CITY,213,213 - SANFORD,113,SANFORD PRECINCT,largest_overlap,0.782847
2105,NEWPORT NEWS CITY,215,215 - WARWICK,322,WARWICK PRECINCT,largest_overlap,0.316508
2106,NEWPORT NEWS CITY,216,216 - YATES,216,YATES PRECINCT,exact_key,1.0
2107,NEWPORT NEWS CITY,217,217 - RIVERVIEW,217,RIVERVIEW PRECINCT,exact_key,1.0
2108,NEWPORT NEWS CITY,218,218 - KILN CREEK,218,KILN CREEK PRECINCT,exact_key,1.0
2109,NEWPORT NEWS CITY,219,219 - DEER PARK,219,DEER PARK PRECINCT,exact_key,1.0
2110,NEWPORT NEWS CITY,302,302 - BRIARFIELD,302,BRIARFIELD PRECINCT,exact_key,1.0
2111,NEWPORT NEWS CITY,303,303 - CARVER,303,CARVER PRECINCT,exact_key,1.0
2112,NEWPORT NEWS CITY,304,304 - CHESTNUT,304,CHESTNUT PRECINCT,exact_key,1.0
2113,NEWPORT NEWS CITY,305,305 - DOWNTOWN,305,DOWNTOWN PRECINCT,exact_key,1.0
2114,NEWPORT NEWS CITY,306,306 - DUNBAR,305,DOWNTOWN PRECINCT,largest_overlap,0.099561
2115,NEWPORT NEWS CITY,307,307 - HUNTINGTON,317,WASHINGTON PRECINCT,largest_overlap,0.833805
2116,NEWPORT NEWS CITY,308,308 - JEFFERSON,308,JEFFERSON PRECINCT,exact_key,1.0
2117,NEWPORT NEWS CITY,309,309 - MAGRUDER,309,MAGRUDER PRECINCT,exact_key,1.0
2118,NEWPORT NEWS CITY,310,310 - MARSHALL,310,MARSHALL PRECINCT,exact_key,1.0
2119,NEWPORT NEWS CITY,311,311 - NEWMARKET,311,NEWMARKET PRECINCT,exact_key,1.0
2120,NEWPORT NEWS CITY,312,312 - NEWSOME PARK,312,NEWSOME PARK PRECINCT,exact_key,1.0
2121,NEWPORT NEWS CITY,313,313 - REED,313,REED PRECINCT,exact_key,1.0
2122,NEWPORT NEWS CITY,314,314 - RIVER,314,RIVER PRECINCT,exact_key,1.0
2123,NEWPORT NEWS CITY,315,315 - SEDGEFIELD,315,SEDGEFIELD PRECINCT,exact_key,1.0
2124,NEWPORT NEWS CITY,316,316 - SOUTH MORRISON,316,SOUTH MORRISON PRECINCT,exact_key,1.0
2125,NEWPORT NEWS CITY,317,317 - WASHINGTON,317,WASHINGTON PRECINCT,exact_key,1.0
