County/City,Ward,Pct,"Barack Obama","Willard M. Romney","Gary Johnson","Virgil Hamlin Goode, Jr.","Jill Stein","All Others","Total Votes Cast"
"Newport News City",-,"310 - Marshall (CD 3)","1,131",8,0,3,1,0,"1,143"
"Newport News City",-,"311 - Newmarket (CD 3)","1,543",416,16,5,2,3,"1,985"
"Newport News City",-,"312 - Newsome Park (CD 3)",416,2,0,0,0,0,418
"Newport News City",-,"313 - Reed (CD 3)","1,558",16,2,1,0,0,"1,577"
"Newport News City",-,"314 - River (CD 3)",668,389,17,2,2,4,"1,082"
"Newport News City",-,"315 - Sedgefield (CD 2)",749,625,22,7,2,5,"1,410"
"Newport News City",-,"316 - South Morrison (CD 3)","1,234",612,21,7,3,2,"1,879"
"Newport News City",-,"317 - Washington (CD 3)",475,3,2,0,0,0,480
"Newport News City",-,"318 - Wilson (CD 3)",839,58,4,1,1,0,903
"Newport News City",-,"319 - Saunders (CD 2)","1,358",990,19,4,2,5,"2,378"
"Newport News City",-,"320 - Watkins (CD 2)","1,451","1,535",49,5,7,12,"3,059"
"Newport News City",-,"Ab - Central Absentee Precinct (CD 1)",137,38,1,0,0,0,176
"Newport News City",-,"Ab - Central Absentee Precinct (CD 2)","1,752","1,439",22,5,5,3,"3,226"
"Newport News City",-,"Ab - Central Absentee Precinct (CD 3)","1,914",391,8,5,5,4,"2,327"
"Newport News City",-,"Provisional (CD 1)",2,2,0,0,0,4,8
"Newport News City",-,"Provisional (CD 2)",32,28,2,0,0,62,124
"Newport News City",-,"Provisional (CD 3)",37,6,0,0,0,43,86
"Norfolk City",-,"101 - Granby (CD 3)","1,613",692,19,4,9,7,"2,344"
"Norfolk City",-,"102 - Ocean View School (CD 2)",631,446,13,3,2,2,"1,097"
"Norfolk City",-,"103 - Northside (CD 2)",732,695,18,5,6,4,"1,460"
"Norfolk City",-,"104 - Titustown (CD 3)",787,111,5,0,3,1,907
"Norfolk City",-,"106 - Zion Grace (CD 2)","1,268",852,9,8,4,2,"2,143"
"Norfolk City",-,"201 - Old Dominion (CD 2)","1,878","1,091",43,1,6,4,"3,023"
"Norfolk City",-,"203 - Ghent Square (CD 3)",503,364,6,0,7,3,883
"Norfolk City",-,"207 - Lambert's Point (CD 3)","1,873",171,15,0,8,11,"2,078"
"Norfolk City",-,"208 - Larchmont Library (CD 2)",356,326,4,1,1,0,688
"Norfolk City",-,"210 - Maury (CD 3)",939,558,33,4,6,5,"1,545"
"Norfolk City",-,"211 - Chrysler Museum (CD 3)","1,067",725,15,1,6,4,"1,818"
"Norfolk City",-,"212 - Park Place (CD 3)","1,284",35,6,2,1,3,"1,331"
"Norfolk City",-,"213 - Taylor Elementary School (CD 3)","1,288",655,33,1,9,8,"1,994"
"Norfolk City",-,"214 - Stuart (CD 3)","1,351",516,27,1,10,4,"1,909"
"Norfolk City",-,"215 - Suburban Park (CD 2)",846,646,9,3,3,2,"1,509"
"Norfolk City",-,"217 - Wesley (CD 3)","1,052",374,8,6,5,1,"1,446"
"Norfolk City",-,"218 - Willard (CD 2)","1,235","1,096",29,3,6,3,"2,372"
"Norfolk City",-,"301 - Ballentine (CD 3)","1,596",131,8,4,3,5,"1,747"
"Norfolk City",-,"302 - Tanners Creek (CD 3)",833,186,10,3,2,1,"1,035"
"Norfolk City",-,"303 - Bowling Park (CD 3)","1,880",38,2,0,2,6,"1,928"
"Norfolk City",-,"304 - Coleman Place School (CD 3)",817,158,6,4,0,1,986
"Norfolk City",-,"305 - Lafayette-winona (CD 3)","1,081",192,15,1,2,1,"1,292"
"Norfolk City",-,"306 - Lindenwood (CD 3)","1,024",70,10,1,0,2,"1,107"
"Norfolk City",-,"309 - Norview (CD 3)","2,286",422,22,6,4,12,"2,752"
"Norfolk City",-,"310 - Rosemont (CD 3)","2,370",72,6,4,0,4,"2,456"
"Norfolk City",-,"311 - Sherwood (CD 3)","1,914",816,24,6,6,9,"2,775"
"Norfolk City",-,"313 - Union Chapel (CD 3)",823,12,3,1,0,0,839
"Norfolk City",-,"402 - Berkley (CD 3)","1,373",16,4,2,0,3,"1,398"
"Norfolk City",-,"403 - Brambleton (CD 3)","1,051",8,0,0,1,1,"1,061"
"Norfolk City",-,"404 - Campostella (CD 3)","1,561",27,1,2,1,3,"1,595"
"Norfolk City",-,"405 - Chesterfield (CD 3)","1,640",29,1,1,0,3,"1,674"
"Norfolk City",-,"406 - Barron Black (CD 2)",718,489,9,2,3,3,"1,224"
"Norfolk City",-,"408 - Easton (CD 2)","1,059",634,19,5,2,5,"1,724"
"Norfolk City",-,"409 - Fairlawn (CD 2)",821,506,10,3,2,3,"1,345"
"Norfolk City",-,"411 - Ruffner Academy (CD 3)",590,7,0,2,0,1,600
"Norfolk City",-,"412 - Ingleside (CD 3)","1,311",172,6,2,0,6,"1,497"
"Norfolk City",-,"413 - Poplar Halls (CD 3)","1,706",301,8,5,3,5,"2,028"
"Norfolk City",-,"414 - Young Park (CD 3)","1,875",13,0,1,1,2,"1,892"
"Norfolk City",-,"415 - Lake Taylor High School (CD 3)","1,086",438,8,3,5,6,"1,546"
"Norfolk City",-,"501 - Bayview (CD 2)","1,086",856,22,1,8,6,"1,979"
"Norfolk City",-,"503 - East Ocean View (CD 2)","1,037",726,22,4,4,6,"1,799"
"Norfolk City",-,"504 - Larrymore (CD 2)",950,619,6,4,2,4,"1,585"
"Norfolk City",-,"505 - Little Creek (CD 2)",616,523,14,2,4,3,"1,162"
"Norfolk City",-,"506 - Ocean View Center (CD 2)","1,542",704,18,8,3,7,"2,282"
"Norfolk City",-,"507 - Pretlow (CD 2)","1,095",663,16,6,4,8,"1,792"
"Norfolk City",-,"509 - Tarrallton (CD 2)",841,993,19,5,4,3,"1,865"
"Norfolk City",-,"510 - Third Presbyterian (CD 2)",920,986,20,4,6,11,"1,947"
"Norfolk City",-,"511 - Crossroads (CD 2)",974,751,26,2,8,13,"1,774"
"Norfolk City",-,"512 - Azalea Gardens (CD 2)",549,486,5,4,1,0,"1,045"
"Norfolk City",-,"Ab - Central Absentee Precinct (CD 2)","1,500",901,12,4,4,2,"2,423"
"Norfolk City",-,"Ab - Central Absentee Precinct (CD 3)","3,333",818,13,5,7,8,"4,184"
"Norfolk City",-,"Provisional (CD 2)",36,20,0,0,0,56,112
"Norfolk City",-,"Provisional (CD 3)",90,11,1,0,0,102,204
"Northampton County",-,"101 - Precinct 1-1",620,613,4,4,5,0,"1,246"
"Northampton County",-,"201 - Precinct 2-1",859,292,6,2,0,3,"1,162"
"Northampton County",-,"301 - Precinct 3-1",792,269,10,3,4,0,"1,078"
"Northampton County",-,"401 - Precinct 4-1",527,535,6,3,1,2,"1,074"
"Northampton County",-,"501 - Precinct 5-1",573,638,7,3,7,1,"1,229"
"Northampton County",-,"Ab - Central Absentee Precinct",369,328,0,1,2,0,700
"Northampton County",-,Provisional,1,1,0,0,0,2,4
"Northumberland County",-,"101 - 1a",487,627,3,3,3,0,"1,123"
"Northumberland County",-,"201 - 2a",473,848,4,2,0,1,"1,328"
"Northumberland County",-,"301 - 3a",564,221,2,1,0,0,788
"Northumberland County",-,"302 - 3b",341,97,1,0,0,0,439
"Northumberland County",-,"401 - 4a",484,"1,051",8,2,3,3,"1,551"
"Northumberland County",-,"501 - 5a",520,"1,032",0,7,1,3,"1,563"
"Northumberland County",-,"Ab - Central Absentee Precinct",317,432,5,1,2,2,759
"Northumberland County",-,Provisional,5,2,0,0,0,0,7
"Norton City",-,"1 - East Ward",566,895,15,5,5,6,"1,492"
"Nottoway County",-,"101 - Precinct 1-1",324,409,6,8,4,2,753
"Nottoway County",-,"102 - Precinct 1-2",216,313,3,3,2,0,537
"Nottoway County",-,"201 - Precinct 2-1",423,518,6,13,2,0,962
"Nottoway County",-,"202 - Precinct 2-2",105,302,2,1,0,0,410
"Nottoway County",-,"301 - Precinct 3-1",433,199,3,4,1,0,640
"Nottoway County",-,"302 - Precinct 3-2",191,214,2,1,0,0,408
"Nottoway County",-,"401 - Precinct 4-1",583,157,1,4,0,0,745
"Nottoway County",-,"402 - Precinct 4-2",241,368,2,3,1,0,615
"Nottoway County",-,"501 - Precinct 5-1",547,650,6,9,1,0,"1,213"
"Nottoway County",-,"Ab - Central Absentee Precinct",281,279,1,2,0,0,563
"Orange County",-,"101 - One West",608,900,10,8,1,0,"1,527"
"Orange County",-,"102 - One East",706,755,8,10,2,4,"1,485"
"Orange County",-,"201 - Two West",667,846,10,9,1,3,"1,536"
"Orange County",-,"202 - Two East",494,795,8,9,3,1,"1,310"
"Orange County",-,"301 - Three West",983,856,23,7,3,3,"1,875"
"Orange County",-,"302 - Three East",251,304,5,1,1,0,562
"Orange County",-,"401 - Four West",502,935,7,11,1,4,"1,460"
"Orange County",-,"402 - Four East",609,793,13,6,3,3,"1,427"
"Orange County",-,"501 - Five South",689,"1,055",9,6,5,1,"1,765"
"Orange County",-,"502 - Five North",687,"1,199",8,5,8,1,"1,908"
"Orange County",-,"Ab - Central Absentee Precinct",668,803,5,7,3,4,"1,490"
"Orange County",-,Provisional,6,3,0,0,0,0,9
"Page County",-,"101 - West Luray",761,"1,094",24,9,5,7,"1,900"
"Page County",-,"201 - East Luray",755,"1,248",17,11,8,4,"2,043"
"Page County",-,"301 - Marksville",717,"1,207",8,4,6,2,"1,944"
"Page County",-,"401 - Newport",512,"1,066",12,7,1,3,"1,601"
"Page County",-,"501 - Shenandoah",600,"1,261",8,6,4,5,"1,884"
"Page County",-,"Ab - Central Absentee Precinct",376,464,5,1,1,2,849
"Page County",-,Provisional,3,4,0,0,0,0,7
"Patrick County",-,"101 - Ararat",159,300,3,2,1,1,466
"Patrick County",-,"102 - Claudville",121,306,2,8,0,2,439
"Patrick County",-,"103 - Willis Gap",126,316,1,2,0,0,445
"Patrick County",-,"201 - Dry Pond",73,171,2,9,0,1,256
"Patrick County",-,"202 - Patrick Springs",228,564,7,18,1,2,820
"Patrick County",-,"203 - Russell Creek",183,406,0,13,3,1,606
"Patrick County",-,"301 - Critz/stella",307,591,1,23,1,4,927
"Patrick County",-,"302 - Liberty",135,462,3,6,0,0,606
"Patrick County",-,"401 - Meadows Of Dan",196,422,2,11,2,0,633
"Patrick County",-,"402 - Stuart Administration",233,523,3,15,1,2,777
"Patrick County",-,"501 - Stuart Community",91,219,4,2,0,1,317
"Patrick County",-,"502 - Elamsville",157,373,1,13,1,0,545
"Patrick County",-,"503 - Woolwine",170,438,5,16,1,2,632
"Patrick County",-,"Ab - Central Absentee Precinct",238,528,4,15,0,2,787
"Patrick County",-,Provisional,0,3,0,0,0,7,10
"Petersburg City",-,"101 - First Ward First Precinct","1,380",125,2,3,1,0,"1,511"
"Petersburg City",-,"201 - Second Ward First Precinct","1,920",200,4,3,2,6,"2,135"
"Petersburg City",-,"301 - Third Ward First Precinct","1,809",428,9,3,2,3,"2,254"
"Petersburg City",-,"401 - Fourth Ward First Precinct","1,557",209,10,2,3,4,"1,785"
"Petersburg City",-,"501 - Fifth Ward First Precinct","1,733",88,5,0,1,3,"1,830"
"Petersburg City",-,"601 - Sixth Ward First Precinct","1,640",32,0,0,2,2,"1,676"
"Petersburg City",-,"701 - Seventh Ward First Precinct","1,781",124,3,5,4,5,"1,922"
"Petersburg City",-,"Ab - Central Absentee Precinct","2,457",320,6,2,2,29,"2,816"
"Petersburg City",-,Provisional,6,1,0,0,0,0,7
"Pittsylvania County",-,"103 - Twin Springs",393,"1,735",7,14,1,2,"2,152"
"Pittsylvania County",-,"105 - Chatham",236,552,5,8,0,1,802
"Pittsylvania County",-,"106 - Tunstall",222,682,5,5,1,0,915
"Pittsylvania County",-,"108 - West Blairs",187,338,6,0,0,0,531
"Pittsylvania County",-,"201 - Callands",232,591,2,11,0,1,837
"Pittsylvania County",-,"202- Bearskin",102,125,2,2,0,0,231
"Pittsylvania County",-,"204 - Sandy Level",184,366,4,7,0,0,561
"Pittsylvania County",-,"206 - Climax",158,445,2,4,0,0,609
"Pittsylvania County",-,"207 - Gretna",472,"1,024",3,109,2,1,"1,611"
"Pittsylvania County",-,"301 - Central",499,249,7,9,0,2,766
"Pittsylvania County",-,"305 - Riceville",417,267,1,1,0,0,686
"Pittsylvania County",-,"307 - East Blairs",801,199,2,3,1,2,"1,008"
"Pittsylvania County",-,"308 - Mt Airy",287,145,3,8,0,0,443
"Pittsylvania County",-,"309 - East Gretna",302,225,3,4,1,0,535
"Pittsylvania County",-,"402 - Keeling",193,650,9,7,2,1,862
"Pittsylvania County",-,"404 - Kentuck",439,"1,151",3,13,1,0,"1,607"
"Pittsylvania County",-,"405 - Ringgold",643,"1,090",9,17,1,3,"1,763"
"Pittsylvania County",-,"501 - Hurt",512,831,9,14,2,2,"1,370"
"Pittsylvania County",-,"502 - Motley Sycamore",508,882,12,20,3,1,"1,426"
"Pittsylvania County",-,"503 - Renan",252,458,4,10,3,1,728
"Pittsylvania County",-,"603 - Stony Mill",319,772,1,7,0,0,"1,099"
"Pittsylvania County",-,"604 - Swansonville",336,506,2,14,2,0,860
"Pittsylvania County",-,"605 - Whitmell",305,543,3,13,0,0,864
"Pittsylvania County",-,"606 - Brosville",459,399,1,9,0,0,868
"Pittsylvania County",-,"607 - Dry Fork",100,332,4,3,0,0,439
"Pittsylvania County",-,"702 - Bachelors Hall",214,974,7,8,0,0,"1,203"
"Pittsylvania County",-,"703 - Ferry Road",113,178,3,2,1,0,297
"Pittsylvania County",-,"704 - Mt Hermon",571,"1,381",6,20,1,1,"1,980"
"Pittsylvania County",-,"705 - Mt Cross",212,699,4,8,1,3,927
"Pittsylvania County",-,"Ab - Central Absentee Precinct","1,187","1,465",9,19,6,3,"2,689"
"Pittsylvania County",-,Provisional,3,9,0,0,0,12,24
"Poquoson City",-,"1 - Central",499,"1,475",28,2,5,3,"2,012"
"Poquoson City",-,"2 - Eastern",508,"1,638",28,4,5,2,"2,185"
"Poquoson City",-,"3 - Western",458,"1,624",21,1,2,3,"2,109"
"Poquoson City",-,"Ab - Central Absentee Precinct",214,572,8,0,3,0,797
"Poquoson City",-,Provisional,0,3,0,0,0,0,3
"Portsmouth City",-,"1 - One",844,433,26,4,7,5,"1,319"
"Portsmouth City",-,"5 - Five","1,079",13,1,0,1,0,"1,094"
"Portsmouth City",-,"7- Seven",736,207,16,1,5,1,966
"Portsmouth City",-,"9 - Nine","1,142",181,10,8,4,1,"1,346"
"Portsmouth City",-,"10 - Ten",548,284,9,4,3,4,852
"Portsmouth City",-,"11 - Eleven","1,100",6,1,0,0,0,"1,107"
"Portsmouth City",-,"13 - Thirteen","1,029",9,0,1,0,0,"1,039"
"Portsmouth City",-,"14 - Fourteen","1,249",22,0,2,1,1,"1,275"
"Portsmouth City",-,"16 - Sixteen",929,338,7,1,2,4,"1,281"
"Portsmouth City",-,"17 - Seventeen","1,112",426,7,5,4,4,"1,558"
"Portsmouth City",-,"19 - Nineteen",433,323,3,1,2,1,763
"Portsmouth City",-,"20 - Twenty",807,219,4,1,2,3,"1,036"
"Portsmouth City",-,"21 - Twenty-one",877,7,0,0,0,0,884
"Portsmouth City",-,"22 - Twenty-two",658,449,17,2,3,1,"1,130"
"Portsmouth City",-,"23 - Twenty-three",470,685,23,4,3,4,"1,189"
"Portsmouth City",-,"24 - Twenty-four",692,354,7,1,2,2,"1,058"
"Portsmouth City",-,"25 - Twenty-five",708,545,9,1,2,3,"1,268"
"Portsmouth City",-,"26 - Twenty-six","1,318",15,0,1,0,0,"1,334"
"Portsmouth City",-,"27 - Twenty-seven","1,321",14,1,3,3,2,"1,344"
"Portsmouth City",-,"28 - Twenty Eight","1,658",33,3,4,2,1,"1,701"
"Portsmouth City",-,"29 - Twenty- Nine",266,601,16,0,1,1,885
"Portsmouth City",-,"30 - Thirty",363,682,14,3,2,6,"1,070"
"Portsmouth City",-,"31 - Thirty-one","1,187",658,10,7,4,4,"1,870"
"Portsmouth City",-,"32 - Thirty-two",382,623,11,3,1,2,"1,022"
"Portsmouth City",-,"33- Thirty-three",274,651,12,3,5,0,945
"Portsmouth City",-,"34- Thirty-four",460,756,15,3,5,2,"1,241"
"Portsmouth City",-,"35 - Thirty-five",678,816,13,3,1,1,"1,512"
"Portsmouth City",-,"36 - Thirty-six","1,314","1,248",27,9,3,3,"2,604"
"Portsmouth City",-,"37 - Thirty-seven","1,418",681,10,2,4,3,"2,118"
"Portsmouth City",-,"38 - Thirty-eight","2,139",241,7,8,1,3,"2,399"
"Portsmouth City",-,"39 - Thirty-nine","1,803",587,19,3,2,2,"2,416"
"Portsmouth City",-,"Ab - Central Absentee Precinct","3,471",746,19,4,4,19,"4,263"
"Portsmouth City",-,Provisional,36,5,2,1,0,44,88
"Powhatan County",-,"101 - Subletts",400,"1,303",12,5,2,3,"1,725"
"Powhatan County",-,"102 - Manakin",244,822,7,1,2,4,"1,080"
"Powhatan County",-,"103 - Flat Rock",199,711,12,4,4,2,932
"Powhatan County",-,"201 - Powhatan Station",238,996,16,7,5,2,"1,264"
"Powhatan County",-,"202 - Graceland",409,"1,206",10,5,2,1,"1,633"
"Powhatan County",-,"301 - Bethesda",359,982,12,6,1,4,"1,364"
"Powhatan County",-,"302 - Lee's Landing",259,762,5,4,1,0,"1,031"
"Powhatan County",-,"401 - Powhatan Courthouse",451,"1,533",26,7,2,9,"2,028"
"Powhatan County",-,"402 - Mt Zion",227,559,5,2,0,0,793
"Powhatan County",-,"501 - Smith Cross Roads",529,663,10,3,2,3,"1,210"
"Powhatan County",-,"502 - Pineville",244,337,2,0,1,1,585
"Powhatan County",-,"503 - Tobaccoville",147,427,3,2,0,0,579
"Powhatan County",-,"Ab - Central Absentee Precinct",374,891,16,3,2,2,"1,288"
"Powhatan County",-,Provisional,8,8,0,0,0,0,16
"Prince Edward County",-,"101 - Farmville",556,494,4,5,7,3,"1,069"
"Prince Edward County",-,"201 - Lockett",681,597,3,8,2,1,"1,292"
"Prince Edward County",-,"301 - Leigh",501,297,6,6,3,1,814
"Prince Edward County",-,"302 - Mt Pleasant",269,148,1,4,1,0,423
"Prince Edward County",-,"401 - Hampden",487,429,7,4,4,1,932
"Prince Edward County",-,"501 - Darlington Hts",227,348,3,0,2,0,580
"Prince Edward County",-,"502 - Buffalo Hts",194,201,3,3,1,0,402
"Prince Edward County",-,"601 - Prospect",779,452,7,11,1,3,"1,253"
"Prince Edward County",-,"701 - West End",527,492,14,4,3,2,"1,042"
"Prince Edward County",-,"801 - Center",563,201,9,3,7,1,784
"Prince Edward County",-,"Ab - Central Absentee Precinct",348,293,0,4,0,3,648
"Prince George County",-,"101 - Richard Bland (CD 4)",325,587,3,2,1,1,919
"Prince George County",-,"102 - Templeton (CD 4)",737,"1,681",14,6,7,4,"2,449"
"Prince George County",-,"103 - Union Branch (CD 4)",734,785,2,8,1,5,"1,535"
"Prince George County",-,"104 - Rives (CD 3)",532,429,4,0,0,5,970
"Prince George County",-,"104 - Rives (CD 4)",135,38,1,1,0,0,175
"Prince George County",-,"105 - Harrison (CD 3)",174,405,1,1,0,2,583
"Prince George County",-,"201 - Bland (CD 3)",776,"1,408",9,8,1,1,"2,203"
"Prince George County",-,"202 - Black Water (CD 3)",534,"1,021",9,3,6,3,"1,576"
"Prince George County",-,"203 - Brandon (CD 3)",203,414,2,2,1,0,622
"Prince George County",-,"204 - Courts Bldg (CD 4)",969,847,8,5,4,6,"1,839"
"Prince George County",-,"205 - Jefferson Park (CD 4)",945,398,9,5,1,1,"1,359"
"Prince George County",-,"Ab - Central Absentee Precinct (CD 3)",322,393,4,0,1,1,721
"Prince George County",-,"Ab - Central Absentee Precinct (CD 4)",605,473,6,3,8,0,"1,095"
"Prince William County",-,"101 - Brentsville (CD 1)",730,"1,377",19,2,3,3,"2,134"
"Prince William County",-,"102 - Cedar Point (CD 1)","1,222","1,373",24,3,4,6,"2,632"
"Prince William County",-,"103 - Glenkirk (CD 1)",783,978,12,2,2,5,"1,782"
"Prince William County",-,"104 - Nokesville (CD 1)",379,889,12,5,0,2,"1,287"
"Prince William County",-,"105 - Limestone (CD 1)","1,091","1,140",16,4,5,1,"2,257"
"Prince William County",-,"106 - Westgate (CD 1)","1,035",347,20,1,4,4,"1,411"
"Prince William County",-,"107 - Marsteller (CD 1)","1,385","1,360",19,1,2,3,"2,770"
"Prince William County",-,"108 - Victory (CD 1)","1,151","1,160",16,7,5,1,"2,340"
"Prince William County",-,"109 - Piney Branch (CD 1)",969,799,24,3,1,2,"1,798"
"Prince William County",-,"110 - Buckland Mills (CD 1)",216,327,7,0,0,2,552
"Prince William County",-,"110 - Buckland Mills (CD 10)","1,303","1,200",17,2,1,1,"2,524"
"Prince William County",-,"111 - Bristow Run (CD 1)","1,365","1,440",20,11,3,1,"2,840"
"Prince William County",-,"201 - Saunders (CD 1)",54,31,2,0,1,0,88
"Prince William County",-,"201 - Saunders (CD 11)","1,444",779,8,4,10,3,"2,248"
"Prince William County",-,"202 - Marshall (CD 1)",907,"1,152",26,9,8,6,"2,108"
"Prince William County",-,"203 - Bennett (CD 1)","1,440","1,833",42,11,11,5,"3,342"
"Prince William County",-,"204 - Ellis (CD 1)","1,006",680,23,12,7,2,"1,730"
"Prince William County",-,"205 - Buckhall (CD 10)",754,898,19,6,5,3,"1,685"
"Prince William County",-,"206 - Coles (CD 1)",637,947,13,4,8,2,"1,611"
"Prince William County",-,"207 - Spriggs (CD 1)","1,438",820,25,3,13,9,"2,308"
"Prince William County",-,"208 - Hylton (CD 1)",906,"1,193",17,5,4,3,"2,128"
"Prince William County",-,"208 - Hylton (CD 11)",332,233,3,1,1,0,570
"Prince William County",-,"209 - Independent Hill (CD 1)",477,894,13,5,3,4,"1,396"
"Prince William County",-,"210 - Penn (CD 1)",711,"1,030",21,3,6,5,"1,776"
"Prince William County",-,"210 - Penn (CD 11)",300,107,5,0,1,1,414
"Prince William County",-,"211 - Signal Hill (CD 10)",588,658,10,3,2,1,"1,262"
"Prince William County",-,"212 - Yorkshire (CD 10)","1,400",888,32,4,7,12,"2,343"
"Prince William County",-,"301 - Dumfries (CD 11)","1,075",289,6,0,3,1,"1,374"
"Prince William County",-,"302 - Potomac (CD 11)","1,792",429,21,3,5,2,"2,252"
"Prince William County",-,"303 - Graham Park (CD 11)","1,727",714,15,8,4,4,"2,472"
"Prince William County",-,"304 - Quantico (CD 1)",233,238,11,3,2,3,490
"Prince William County",-,"305 - Pattie (CD 1)",940,907,17,4,3,4,"1,875"
"Prince William County",-,"306 - Washington-reid (CD 1)",976,877,16,6,4,3,"1,882"
"Prince William County",-,"307 - Henderson (CD 1)","1,502","1,354",24,5,11,6,"2,902"
"Prince William County",-,"308 - Montclair (CD 1)","1,341","1,152",26,5,6,6,"2,536"
"Prince William County",-,"309 - Ashland (CD 1)",705,659,8,1,5,3,"1,381"
"Prince William County",-,"310 - Forest Park (CD 1)","1,045",532,9,2,3,4,"1,595"
"Prince William County",-,"311 - Swans Creek (CD 11)","1,642",582,9,3,2,6,"2,244"
"Prince William County",-,"312 - Triangle (CD 1)",251,102,2,0,1,3,359
"Prince William County",-,"401 - Evergreen (CD 10)",910,"1,489",34,5,3,4,"2,445"
"Prince William County",-,"402 - Battlefield (CD 10)",823,"1,729",19,6,5,6,"2,588"
"Prince William County",-,"403 - Bull Run (CD 10)",772,779,12,4,0,1,"1,568"
"Prince William County",-,"404 - Ashton (CD 1)","1,238",539,22,7,2,6,"1,814"
"Prince William County",-,"405 - Stonewall (CD 1)","1,411",609,18,4,5,5,"2,052"
"Prince William County",-,"406 - Alvey (CD 10)","1,221","1,797",17,4,2,2,"3,043"
"Prince William County",-,"407 - Heritage Hunt (CD 10)",844,"1,300",4,2,3,0,"2,153"
"Prince William County",-,"408 - Sudley (CD 1)",712,611,8,6,4,6,"1,347"
"Prince William County",-,"409 - Haymarket (CD 10)","1,082",923,21,4,4,8,"2,042"
"Prince William County",-,"410 - Mountain View (CD 10)",895,"1,273",17,1,3,0,"2,189"
"Prince William County",-,"411 - Mullen (CD 1)","1,553",647,16,3,8,4,"2,231"
"Prince William County",-,"501 - Lake Ridge (CD 1)","1,195",803,13,5,4,4,"2,024"
"Prince William County",-,"502 - Occoquan (CD 11)",639,405,11,2,8,5,"1,070"
"Prince William County",-,"503 - Old Bridge (CD 11)","1,181","1,123",19,5,5,4,"2,337"
"Prince William County",-,"504 - Rockledge (CD 11)","1,133",888,20,4,10,7,"2,062"
"Prince William County",-,"505 - Mohican (CD 1)",757,608,7,1,4,5,"1,382"
"Prince William County",-,"505 - Mohican (CD 11)",822,451,12,3,3,1,"1,292"
"Prince William County",-,"506 - Bethel (CD 11)","1,369",896,19,5,5,8,"2,302"
"Prince William County",-,"507 - Chinn (CD 11)","1,039",662,10,3,6,3,"1,723"
"Prince William County",-,"508 - Springwoods (CD 1)",868,421,9,4,2,3,"1,307"
"Prince William County",-,"508 - Springwoods (CD 11)",822,383,8,2,2,0,"1,217"
"Prince William County",-,"509 - Mc Coart (CD 1)",787,918,16,1,3,2,"1,727"
