County/City,Ward,Pct,"Mark Rankin Herring","Mark Dudley Obenshain","All Others","Total Votes Cast"
"Roanoke County",-,"105 - Peters Creek (CD 9)",470,900,3,"1,373"
"Roanoke County",-,"106 - Green Hill (CD 9)",469,907,0,"1,376"
"Roanoke County",-,"107 - Bennett Springs (CD 9)",104,363,0,467
"Roanoke County",-,"108 - Wildwood (CD 9)",198,432,2,632
"Roanoke County",-,"201 - Plantation (CD 6)",286,546,2,834
"Roanoke County",-,"202 - Burlington (CD 6)",203,313,3,519
"Roanoke County",-,"203 - Mountain View (CD 6)",433,"1,002",3,"1,438"
"Roanoke County",-,"204 - Botetourt Springs (CD 9)",447,708,2,"1,157"
"Roanoke County",-,"205 - Orchards (CD 6)",440,"1,152",6,"1,598"
"Roanoke County",-,"206 - Hollins (CD 6)",177,301,1,479
"Roanoke County",-,"301 - Bent Mountain (CD 9)",122,237,2,361
"Roanoke County",-,"302 - Poages Mill (CD 6)",432,"1,050",3,"1,485"
"Roanoke County",-,"303 - Windsor Hills (CD 6)",324,568,4,896
"Roanoke County",-,"304 - Oak Grove (CD 6)",515,"1,029",1,"1,545"
"Roanoke County",-,"305 - Castle Rock (CD 6)",607,"1,136",2,"1,745"
"Roanoke County",-,"306 - Garst Mill (CD 6)",272,414,0,686
"Roanoke County",-,"402 - Bonsack (CD 6)",86,241,0,327
"Roanoke County",-,"403 - North Vinton (CD 6)",228,534,1,763
"Roanoke County",-,"404 - South Vinton (CD 6)",364,608,3,975
"Roanoke County",-,"405 - Lindenwood (CD 6)",479,"1,226",2,"1,707"
"Roanoke County",-,"406 - Mount Pleasant (CD 6)",292,843,3,"1,138"
"Roanoke County",-,"501 - Cotton Hill (CD 6)",255,523,2,780
"Roanoke County",-,"502 - Penn Forest (CD 6)",278,426,3,707
"Roanoke County",-,"503 - Cave Spring (CD 6)",314,619,6,939
"Roanoke County",-,"504 - Ogden (CD 6)",261,375,4,640
"Roanoke County",-,"505 - Clearbrook (CD 6)",203,417,0,620
"Roanoke County",-,"506 - Mount Vernon (CD 6)",262,414,1,677
"Roanoke County",-,"507 - Hunting Hills (CD 6)",442,878,2,"1,322"
"Roanoke County",-,"Ab - Central Absentee Precinct (CD 6)",363,670,2,"1,035"
"Roanoke County",-,"Ab - Central Absentee Precinct (CD 9)",110,159,0,269
"Roanoke County",-,"Provisional (CD 6)",0,2,2,4
"Roanoke County",-,"Provisional (CD 9)",1,1,2,4
"Roanoke City",-,"1 - Highland 1",265,92,2,359
"Roanoke City",-,"2 - Highland 2",391,187,1,579
"Roanoke City",-,"5 - Jefferson 1",216,243,0,459
"Roanoke City",-,"7 - Jefferson-riverdale",227,299,2,528
"Roanoke City",-,"8 - Jefferson 2",247,222,1,470
"Roanoke City",-,"9 - Tinker",342,478,0,820
"Roanoke City",-,"10 - Williamson Road 1",210,274,1,485
"Roanoke City",-,"11 - Williamson Road 2",145,266,0,411
"Roanoke City",-,"12 - Williamson Road 3",205,92,1,298
"Roanoke City",-,"13 - Williamson Road 4",299,181,0,480
"Roanoke City",-,"14 - Williamson Road 5",221,243,3,467
"Roanoke City",-,"15 - Williamson Road 6",191,282,2,475
"Roanoke City",-,"16 - Lincoln Terrace",303,44,0,347
"Roanoke City",-,"17 - Monterey",314,484,1,799
"Roanoke City",-,"18 - Peters Creek",941,358,0,"1,299"
"Roanoke City",-,"19 - Melrose",334,26,0,360
"Roanoke City",-,"20 - Eureka Park",514,36,0,550
"Roanoke City",-,"21 - Villa Heights",683,71,1,755
"Roanoke City",-,"22 - Washington Heights",773,308,1,"1,082"
"Roanoke City",-,"23 - Westside",420,90,0,510
"Roanoke City",-,"24 - Raleigh Court 1",365,263,0,628
"Roanoke City",-,"26 - Raleigh Court 2",304,285,1,590
"Roanoke City",-,"27 - Raleigh Court 3",393,223,3,619
"Roanoke City",-,"28 - Raleigh Court 4",269,262,0,531
"Roanoke City",-,"29 - Raleigh Court 5",284,272,2,558
"Roanoke City",-,"30 - Wasena",263,225,2,490
"Roanoke City",-,"31 - Fishburn Park",260,383,2,645
"Roanoke City",-,"32 - Grandin Court",331,311,2,644
"Roanoke City",-,"33 - South Roanoke 1",358,494,1,853
"Roanoke City",-,"34 - South Roanoke 2",390,613,3,"1,006"
"Roanoke City",-,"35 - Lee-hi",627,857,1,"1,485"
"Roanoke City",-,"37 - Garden City",304,597,0,901
"Roanoke City",-,"Ab - Central Absentee Precinct",524,375,1,900
"Roanoke City",-,Provisional,18,26,44,88
"Rockbridge County",-,"101 - Airport",272,326,2,600
"Rockbridge County",-,"102 - Ben Salem",158,249,1,408
"Rockbridge County",-,"103 - Plank Road",73,151,1,225
"Rockbridge County",-,"104 - Effinger",81,165,0,246
"Rockbridge County",-,"201 - Collierstown",181,240,0,421
"Rockbridge County",-,"202 - Highland Belle",335,447,2,784
"Rockbridge County",-,"203 - Vo-tech",105,112,1,218
"Rockbridge County",-,"301 - Maury River",146,201,0,347
"Rockbridge County",-,"302 - Natural Bridge",134,200,1,335
"Rockbridge County",-,"303 - Falling Spring",47,130,0,177
"Rockbridge County",-,"401 - Fairfield",142,273,1,416
"Rockbridge County",-,"402 - Mountain View",193,368,1,562
"Rockbridge County",-,"403 - Vesuvius",24,152,0,176
"Rockbridge County",-,"501 - Goshen",47,162,0,209
"Rockbridge County",-,"502 - Meadowview",178,207,0,385
"Rockbridge County",-,"503 - Rockbridge Baths",130,154,0,284
"Rockbridge County",-,"504 - Rockbridge",170,302,0,472
"Rockbridge County",-,"Ab - Central Absentee Precinct",130,205,0,335
"Rockbridge County",-,Provisional,0,2,0,2
"Rockingham County",-,"101 - Broadway",291,809,0,"1,100"
"Rockingham County",-,"102 - Timberville",116,327,1,444
"Rockingham County",-,"103 - Fulks Run",90,453,3,546
"Rockingham County",-,"104 - Bergton",32,199,0,231
"Rockingham County",-,"105 - Lacey Spring",74,387,2,463
"Rockingham County",-,"106 - Tenth Legion",79,334,0,413
"Rockingham County",-,"107 - Plains",102,376,1,479
"Rockingham County",-,"108 - Little North Mountain",65,271,1,337
"Rockingham County",-,"201 - Singers Glen",133,534,2,669
"Rockingham County",-,"202 - Edom",253,759,1,"1,013"
"Rockingham County",-,"203 - Dayton",138,390,0,528
"Rockingham County",-,"204 - Mt Clinton",163,661,4,828
"Rockingham County",-,"205 - Silver Lake",255,805,0,"1,060"
"Rockingham County",-,"301 - Keezletown",124,435,1,560
"Rockingham County",-,"302 - Port Republic",190,575,4,769
"Rockingham County",-,"303 - Melrose",103,359,0,462
"Rockingham County",-,"304 - Grottoes",151,493,2,646
"Rockingham County",-,"305 - Massanetta Springs",743,"1,539",4,"2,286"
"Rockingham County",-,"306 - Cross Keys",70,226,1,297
"Rockingham County",-,"401 - Bridgewater",484,"1,101",0,"1,585"
"Rockingham County",-,"402 - Montezuma",171,697,1,869
"Rockingham County",-,"403 - Mt Crawford",31,90,0,121
"Rockingham County",-,"404 - North River",130,554,2,686
"Rockingham County",-,"405 - Ottobine",140,692,0,832
"Rockingham County",-,"501 - Elkton",187,504,1,692
"Rockingham County",-,"502 - Swift Run",188,770,0,958
"Rockingham County",-,"503 - Mcgaheysville",245,676,5,926
"Rockingham County",-,"504 - South Fork",88,377,1,466
"Rockingham County",-,"505 - Stony Run",328,592,1,921
"Rockingham County",-,"Ab - Central Absentee Precinct",252,557,3,812
"Rockingham County",-,Provisional,10,20,30,60
"Russell County",-,"101 - Moccasin",89,303,1,393
"Russell County",-,"102 - Copper Creek",102,211,0,313
"Russell County",-,"103 - South Castlewood",96,183,0,279
"Russell County",-,"201 - North Castlewood",204,483,0,687
"Russell County",-,"202 - Dante",58,94,1,153
"Russell County",-,"301 - Cooks Mill",41,64,0,105
"Russell County",-,"302 - Daugherty",53,116,0,169
"Russell County",-,"303 - New Garden",126,215,0,341
"Russell County",-,"304 - Cleveland",93,175,0,268
"Russell County",-,"401 - Drill",29,26,0,55
"Russell County",-,"402 - Swords Creek",152,402,0,554
"Russell County",-,"403 - Honaker",99,153,0,252
"Russell County",-,"501 - West Lebanon",302,666,3,971
"Russell County",-,"601 - East Lebanon",129,387,0,516
"Russell County",-,"602 - Elk Garden",159,462,2,623
"Russell County",-,"Ab - Central Absentee Precinct",124,182,0,306
"Russell County",-,Provisional,1,2,0,3
"Salem City",-,"1 - North Salem No 2",357,597,0,954
"Salem City",-,"2 - Conehurst",124,235,1,360
"Salem City",-,"3 - Beverly Heights",141,376,2,519
"Salem City",-,"4 - West Salem",230,511,2,743
"Salem City",-,"5 - North Salem No 1",340,502,6,848
"Salem City",-,"6 - South Salem No 1",174,235,0,409
"Salem City",-,"7 - South Salem No 2",209,421,2,632
"Salem City",-,"8 - East Salem",84,175,0,259
"Salem City",-,"9 - South Side Hills",292,670,1,963
"Salem City",-,"10 - Hidden Valley",340,736,3,"1,079"
"Salem City",-,"Ab - Central Absentee Precinct",146,194,2,342
"Salem City",-,Provisional,0,0,0,0
"Scott County",-,"101 - Weber City",82,315,1,398
"Scott County",-,"102 - Yuma",109,375,0,484
"Scott County",-,"202 - Weber City East",56,252,0,308
"Scott County",-,"203 - Hiltons",85,404,0,489
"Scott County",-,"204 - Clark's",29,94,0,123
"Scott County",-,"301 - Nickelsville",66,280,0,346
"Scott County",-,"302 - Snowflake",58,210,0,268
"Scott County",-,"303 - Twin Springs",43,185,1,229
"Scott County",-,"304 - Copper Creek",21,47,0,68
"Scott County",-,"401 - Gate City",177,742,1,920
"Scott County",-,"501 - Dungannon",34,103,0,137
"Scott County",-,"502 - Fort Blackmore",58,140,0,198
"Scott County",-,"503 - Manville",22,109,0,131
"Scott County",-,"504 - Rye Cove",45,221,0,266
"Scott County",-,"601 - Clinchport",21,150,0,171
"Scott County",-,"602 - Duffield-pattonsville",85,345,1,431
"Scott County",-,"603 - Fairview",35,61,0,96
"Scott County",-,"Ab - Central Absentee Precinct",57,152,1,210
"Scott County",-,Provisional,1,0,0,1
"Shenandoah County",-,"101 - Orkney Springs",185,385,0,570
"Shenandoah County",-,"103 - New Market",332,951,0,"1,283"
"Shenandoah County",-,"201 - Conicville",208,667,8,883
"Shenandoah County",-,"202 - Mt Jackson",206,529,2,737
"Shenandoah County",-,"302 - Edinburg",229,617,1,847
"Shenandoah County",-,"303 - St Luke",213,593,0,806
"Shenandoah County",-,"304 - Fort Valley",138,341,2,481
"Shenandoah County",-,"401 - Woodstock",653,"1,179",8,"1,840"
"Shenandoah County",-,"501 - Cedar Creek",29,51,0,80
"Shenandoah County",-,"503 - Toms Brook",422,860,3,"1,285"
"Shenandoah County",-,"504 - Lebanon Church",208,537,0,745
"Shenandoah County",-,"601 - Strasburg",533,928,2,"1,463"
"Shenandoah County",-,"Ab - Central Absentee Precinct",196,277,1,474
"Shenandoah County",-,Provisional,3,3,0,6
"Smyth County",-,"101 - Saltville",304,654,0,958
"Smyth County",-,"201 - Seven Mile Ford",147,451,2,600
"Smyth County",-,"202 - Rich Valley",112,162,1,275
"Smyth County",-,"301 - Chilhowie",193,665,0,858
"Smyth County",-,"302 - St Clair",52,200,0,252
"Smyth County",-,"401 - East Park",212,425,1,638
"Smyth County",-,"402 - West Park",118,186,0,304
"Smyth County",-,"501 - Atkins",159,508,2,669
"Smyth County",-,"502 - Wassona",213,355,2,570
"Smyth County",-,"601 - Royal Oak East",183,441,1,625
"Smyth County",-,"602 - Royal Oak West",86,268,0,354
"Smyth County",-,"701 - Adwolfe",107,515,0,622
"Smyth County",-,"702 - Sugar Grove",123,286,0,409
"Smyth County",-,"703 - Konnarock",11,51,0,62
"Smyth County",-,"Ab - Central Absentee Precinct",93,171,0,264
"Smyth County",-,Provisional,0,0,0,0
"Southampton County",-,"101 - Berlin",66,258,1,325
"Southampton County",-,"102 - Ivor",233,279,0,512
"Southampton County",-,"201 - Boykins",331,188,0,519
"Southampton County",-,"202 - Branchville",83,86,0,169
"Southampton County",-,"301 - Capron",219,200,0,419
"Southampton County",-,"302 - Sebrell",179,222,0,401
"Southampton County",-,"401 - Drewryville",177,109,0,286
"Southampton County",-,"501 - Hunterdale",233,380,0,613
"Southampton County",-,"502 - Forks-of-the-river",125,142,0,267
"Southampton County",-,"601 - Courtland",239,311,0,550
"Southampton County",-,"602 - Sedley",47,165,0,212
"Southampton County",-,"701 - Blackwater River",161,94,0,255
"Southampton County",-,"702 - Newsoms",162,237,0,399
"Southampton County",-,"Ab - Central Absentee Precinct",52,66,0,118
"Southampton County",-,Provisional,0,0,0,0
"Spotsylvania County",-,"101 - Partlow (CD 7)",324,555,0,879
"Spotsylvania County",-,"102 - Blaydes Corner (CD 7)",320,565,1,886
"Spotsylvania County",-,"103 - Travelers Rest (CD 7)",523,674,3,"1,200"
"Spotsylvania County",-,"104 - Massaponax (CD 1)",0,1,0,1
"Spotsylvania County",-,"104 - Massaponax (CD 7)",457,702,2,"1,161"
"Spotsylvania County",-,"201 - Wilderness School (CD 7)",403,646,8,"1,057"
"Spotsylvania County",-,"202 - Wilderness Fire (CD 7)",374,650,0,"1,024"
"Spotsylvania County",-,"203 - Ni River / Elys Ford (CD 7)",324,718,0,"1,042"
"Spotsylvania County",-,"204 - Chancellor (CD 7)",597,674,5,"1,276"
"Spotsylvania County",-,"301 - Plank Road (CD 1)",517,769,0,"1,286"
"Spotsylvania County",-,"302 - Hazel Run (CD 1)",637,743,3,"1,383"
"Spotsylvania County",-,"303 - Riverbend (CD 1)",603,"1,032",6,"1,641"
"Spotsylvania County",-,"303 - Riverbend (CD 7)",0,4,0,4
"Spotsylvania County",-,"401 - Summit (CD 1)",541,632,2,"1,175"
"Spotsylvania County",-,"401 - Summit (CD 7)",5,6,0,11
"Spotsylvania County",-,"402 - Parkside (CD 1)",284,386,0,670
"Spotsylvania County",-,"402 - Parkside (CD 7)",266,242,1,509
"Spotsylvania County",-,"403 - Lee Hill (CD 1)",130,117,1,248
"Spotsylvania County",-,"403 - Lee Hill (CD 7)",634,783,1,"1,418"
"Spotsylvania County",-,"501 - Belmont (CD 7)",232,513,1,746
"Spotsylvania County",-,"502 - Brokenburg (CD 7)",235,422,0,657
"Spotsylvania County",-,"503 - Post Oak (CD 7)",223,541,1,765
"Spotsylvania County",-,"504 - Courthouse (CD 7)",473,668,1,"1,142"
"Spotsylvania County",-,"505 - Brock (CD 7)",422,799,0,"1,221"
"Spotsylvania County",-,"601 - Salem (CD 7)",554,784,5,"1,343"
"Spotsylvania County",-,"602 - Smith Station (CD 7)",809,884,5,"1,698"
"Spotsylvania County",-,"603 - Piedmont (CD 7)",359,442,6,807
"Spotsylvania County",-,"701 - Battlefield (CD 1)",497,588,4,"1,089"
"Spotsylvania County",-,"702 - Brents Mill (CD 1)",255,360,2,617
"Spotsylvania County",-,"702 - Brents Mill (CD 7)",261,332,3,596
"Spotsylvania County",-,"703 - Fairview (CD 7)",317,301,2,620
"Spotsylvania County",-,"704 - Gayle (CD 7)",717,881,2,"1,600"
"Spotsylvania County",-,"Ab - Central Absentee Precinct (CD 1)",199,232,1,432
"Spotsylvania County",-,"Ab - Central Absentee Precinct (CD 7)",510,644,2,"1,156"
"Spotsylvania County",-,"Provisional (CD 1)",0,3,0,3
"Spotsylvania County",-,"Provisional (CD 7)",0,5,0,5
"Stafford County",-,"101 - Hartwood",618,"1,313",3,"1,934"
"Stafford County",-,"102 - Rocky Run",390,469,1,860
"Stafford County",-,"103 - Simpson",389,618,3,"1,010"
"Stafford County",-,"104 - College",553,836,4,"1,393"
"Stafford County",-,"201 - Rock Hill",442,642,2,"1,086"
"Stafford County",-,"202 - Roseville",635,854,4,"1,493"
"Stafford County",-,"203 - Ruby",305,693,6,"1,004"
"Stafford County",-,"204 - Stefaniga",627,951,3,"1,581"
"Stafford County",-,"301 - Griffis",391,284,1,676
"Stafford County",-,"302 - Widewater",606,553,1,"1,160"
"Stafford County",-,"303 - Harbour",337,587,2,926
"Stafford County",-,"304 - Barrett",276,244,1,521
"Stafford County",-,"401 - Aquia",193,165,1,359
"Stafford County",-,"402 - Courthouse",772,648,3,"1,423"
"Stafford County",-,"403 - Brooke",634,995,4,"1,633"
"Stafford County",-,"404 - Government Island",476,722,2,"1,200"
"Stafford County",-,"501 - Grafton",669,"1,098",5,"1,772"
"Stafford County",-,"502 - Falmouth",587,700,6,"1,293"
"Stafford County",-,"503 - Drew",414,568,3,985
"Stafford County",-,"504 - Gayle",652,504,1,"1,157"
"Stafford County",-,"601 - Ferry Farm",513,763,2,"1,278"
"Stafford County",-,"602 - Chatham",617,754,3,"1,374"
"Stafford County",-,"603 - White Oak",496,895,5,"1,396"
"Stafford County",-,"604 - England Run",247,173,1,421
"Stafford County",-,"701 - Woodlands",706,881,1,"1,588"
"Stafford County",-,"702 - Whitson",546,573,2,"1,121"
"Stafford County",-,"703 - Hampton",740,926,2,"1,668"
"Stafford County",-,"Ab - Central Absentee Precinct",623,811,4,"1,438"
"Stafford County",-,Provisional,6,12,0,18
"Staunton City",-,"101 - Ward No 1",463,577,3,"1,043"
"Staunton City",-,"201 - Ward Two",522,757,2,"1,281"
"Staunton City",-,"301 - Ward No 3",565,651,6,"1,222"
"Staunton City",-,"401 - Ward No 4",543,676,1,"1,220"
"Staunton City",-,"501 - Ward No 5",762,504,2,"1,268"
"Staunton City",-,"Ab - Central Absentee Precinct",149,180,0,329
"Suffolk City",-,"101 - Belleharbour",433,159,1,593
"Suffolk City",-,"102 - Driver",751,"1,259",5,"2,015"
"Suffolk City",-,"104 - Bennetts Creek",501,525,1,"1,027"
"Suffolk City",-,"201 - Ebenezer",314,691,1,"1,006"
"Suffolk City",-,"202 - Chuckatuck",358,572,0,930
"Suffolk City",-,"203 - Kings Fork",685,439,2,"1,126"
"Suffolk City",-,"204 - Hillpoint",505,323,2,830
"Suffolk City",-,"301 - White Marsh",230,101,0,331
"Suffolk City",-,"302 - John F Kennedy",912,136,0,"1,048"
"Suffolk City",-,"304 - Nansemond River",649,405,1,"1,055"
"Suffolk City",-,"305 - Shoulders Hill",256,179,1,436
"Suffolk City",-,"401 - Airport",329,343,0,672
"Suffolk City",-,"402 - Whaleyville",211,546,1,758
"Suffolk City",-,"403 - Southside",363,40,0,403
"Suffolk City",-,"404 - Booker T Washington",625,53,0,678
"Suffolk City",-,"405 - Pittmantown",149,129,1,279
"Suffolk City",-,"501 - Kilbys Mill",472,807,1,"1,280"
"Suffolk City",-,"502 - Holland",522,645,1,"1,168"
"Suffolk City",-,"504 - Lake Cohoon",419,837,2,"1,258"
"Suffolk City",-,"601 - Lakeside",576,478,0,"1,054"
"Suffolk City",-,"602 - Olde Towne",142,105,1,248
"Suffolk City",-,"603 - Elephants Fork/westhaven",130,220,1,351
"Suffolk City",-,"604 - Wilroy",303,384,0,687
"Suffolk City",-,"605 - Hollywood",409,16,0,425
"Suffolk City",-,"702 - Harbourview",570,549,0,"1,119"
"Suffolk City",-,"704 - Burbage Grant",746,386,2,"1,134"
"Suffolk City",-,"706 - Huntersville",695,118,2,815
"Suffolk City",-,"Ab - Central Absentee Precinct",629,378,1,"1,008"
"Suffolk City",-,Provisional,3,2,5,10
"Surry County",-,"101 - Surry",252,339,4,595
"Surry County",-,"201 - Bacons Castle",370,163,0,533
"Surry County",-,"301 - Dendron",153,123,0,276
"Surry County",-,"302 - Walls Bridge",155,89,0,244
"Surry County",-,"401 - Carsley",319,168,1,488
"Surry County",-,"501 - Claremont",168,166,2,336
"Surry County",-,"502 - Spring Grove",142,28,0,170
"Surry County",-,Provisional,0,0,0,0
"Sussex County",-,"101 - Waverly",356,143,0,499
"Sussex County",-,"201 - Stony Creek",317,125,0,442
"Sussex County",-,"202 - Little Mill",66,27,1,94
"Sussex County",-,"301 - Courthouse",146,257,0,403
"Sussex County",-,"302 - Wakefield",27,95,0,122
"Sussex County",-,"401 - Mars Hill",272,177,0,449
"Sussex County",-,"402 - West Wakefield",67,10,0,77
"Sussex County",-,"501 - Henry",251,152,0,403
"Sussex County",-,"502 - Yale",111,58,0,169
"Sussex County",-,"601 - Blackwater",127,220,0,347
"Sussex County",-,"602 - Newville",76,109,0,185
"Tazewell County",-,"101 - Abbs Valley",68,98,0,166
"Tazewell County",-,"102 - Tip Top",52,178,0,230
"Tazewell County",-,"103 - Boissevain",44,59,0,103
"Tazewell County",-,"104 - Falls Mills",40,158,0,198
"Tazewell County",-,"106 - Pocahontas",56,64,0,120
"Tazewell County",-,"107 - Amonate",15,28,0,43
"Tazewell County",-,"109 - Bishop",33,58,1,92
"Tazewell County",-,"110 - Adria",56,180,0,236
"Tazewell County",-,"111 - Gap Store",74,149,0,223
"Tazewell County",-,"112 - Bandy",26,76,0,102
"Tazewell County",-,"203 - Burkes Garden",38,69,0,107
"Tazewell County",-,"204 - Clear Fork",66,232,0,298
"Tazewell County",-,"207 - Freestone",29,83,0,112
"Tazewell County",-,"209 - Jeffersonville",449,"1,040",2,"1,491"
"Tazewell County",-,"214 - Thompson Valley",78,258,0,336
"Tazewell County",-,"301 - Cedar Bluff",237,882,0,"1,119"
"Tazewell County",-,"302 - Baptist Valley",70,137,1,208
"Tazewell County",-,"303 - Wardell",87,358,1,446
"Tazewell County",-,"305 - Pounding Mill",77,285,0,362
"Tazewell County",-,"401 - Richlands",276,843,1,"1,120"
"Tazewell County",-,"402 - Jewell Ridge",33,86,0,119
"Tazewell County",-,"404 - Raven",109,241,0,350
"Tazewell County",-,"501 - Springville",101,501,0,602
"Tazewell County",-,"502 - Graham",253,967,0,"1,220"
"Tazewell County",-,"Ab - Central Absentee Precinct",107,237,0,344
"Tazewell County",-,Provisional,0,1,1,2
"Virginia Beach City",-,"1 - North Beach",624,957,3,"1,584"
"Virginia Beach City",-,"2 - South Beach",423,504,2,929
"Virginia Beach City",-,"3 - Ocean Lakes",609,713,5,"1,327"
"Virginia Beach City",-,"4 - Linkhorn",472,787,3,"1,262"
"Virginia Beach City",-,"5 - Seatack",544,316,2,862
"Virginia Beach City",-,"6 - Alanton",558,933,1,"1,492"
"Virginia Beach City",-,"7 - Kingston",366,664,1,"1,031"
"Virginia Beach City",-,"8 - London Bridge",530,595,0,"1,125"
"Virginia Beach City",-,"9 - Trantwood",506,868,3,"1,377"
"Virginia Beach City",-,"10 - Great Neck",540,"1,085",3,"1,628"
"Virginia Beach City",-,"11 - Cape Henry",786,829,1,"1,616"
"Virginia Beach City",-,"12 - Plaza",614,491,1,"1,106"
"Virginia Beach City",-,"13 - Mt Trashmore",580,789,3,"1,372"
"Virginia Beach City",-,"14 - Malibu",571,674,4,"1,249"
"Virginia Beach City",-,"15 - Old Donation",348,402,1,751
"Virginia Beach City",-,"16 - Aragona",621,618,5,"1,244"
"Virginia Beach City",-,"17 - Ocean Park",452,550,0,"1,002"
"Virginia Beach City",-,"18 - Thoroughgood",648,951,5,"1,604"
"Virginia Beach City",-,"19 - Lake Smith",280,438,3,721
"Virginia Beach City",-,"20 - Bayside",397,476,1,874
"Virginia Beach City",-,"21 - Davis Corner",876,276,6,"1,158"
"Virginia Beach City",-,"22 - Point O View",353,606,0,959
"Virginia Beach City",-,"23 - Arrowhead",530,704,1,"1,235"
"Virginia Beach City",-,"24 - Larkspur",438,462,0,900
"Virginia Beach City",-,"25 - Avalon",679,956,3,"1,638"
"Virginia Beach City",-,"26 - Fairfield",500,719,2,"1,221"
"Virginia Beach City",-,"27 - Edwin",605,803,8,"1,416"
"Virginia Beach City",-,"28 - Thalia",361,566,4,931
"Virginia Beach City",-,"29 - Holland",510,368,2,880
"Virginia Beach City",-,"30 - Red Wing",426,695,0,"1,121"
"Virginia Beach City",-,"31 - Sigma",505,"1,103",2,"1,610"
"Virginia Beach City",-,"32 - Creeds",177,425,0,602
"Virginia Beach City",-,"33 - Capps Shop",167,521,0,688
"Virginia Beach City",-,"34 - Blackwater",114,274,0,388
"Virginia Beach City",-,"35 - Courthouse",540,932,1,"1,473"
"Virginia Beach City",-,"36 - Windsor Oaks",688,594,2,"1,284"
"Virginia Beach City",-,"37 - Chesapeake Beach",317,380,0,697
"Virginia Beach City",-,"38 - Witchduck",655,"1,129",7,"1,791"
"Virginia Beach City",-,"39 - Pembroke",571,591,5,"1,167"
"Virginia Beach City",-,"40 - Bonney",290,422,2,714
"Virginia Beach City",-,"41 - College Park","1,004",411,2,"1,417"
"Virginia Beach City",-,"42 - Brandon",557,616,4,"1,177"
"Virginia Beach City",-,"43 - Bellamy",511,351,1,863
"Virginia Beach City",-,"44 - Centerville",572,714,7,"1,293"
"Virginia Beach City",-,"45 - Timberlake",569,300,0,869
"Virginia Beach City",-,"46 - Green Run",504,309,1,814
"Virginia Beach City",-,"47 - Kings Grant",548,"1,084",4,"1,636"
"Virginia Beach City",-,"48 - Wolfsnare",547,827,1,"1,375"
"Virginia Beach City",-,"49 - Lynnhaven",534,843,3,"1,380"
"Virginia Beach City",-,"50 - Oceana",296,143,1,440
"Virginia Beach City",-,"51 - Stratford Chase",437,672,2,"1,111"
"Virginia Beach City",-,"52 - Homestead",688,888,2,"1,578"
"Virginia Beach City",-,"53 - Shannon",428,602,2,"1,032"
"Virginia Beach City",-,"54 - Cromwell",420,362,1,783
"Virginia Beach City",-,"55 - Magic Hollow",534,328,3,865
"Virginia Beach City",-,"56 - Edinburgh",255,372,1,628
"Virginia Beach City",-,"57 - Sherry Park",330,438,2,770
"Virginia Beach City",-,"58 - Glenwood",550,562,3,"1,115"
"Virginia Beach City",-,"59 - Shelton Park",324,408,1,733
"Virginia Beach City",-,"60 - Foxfire",476,823,4,"1,303"
"Virginia Beach City",-,"61 - Baker",687,93,0,780
"Virginia Beach City",-,"62 - Landstown",523,684,3,"1,210"
"Virginia Beach City",-,"63 - Culver",552,754,0,"1,306"
"Virginia Beach City",-,"64 - Rosemont Forest",681,705,4,"1,390"
"Virginia Beach City",-,"65 - Colonial",469,549,1,"1,019"
"Virginia Beach City",-,"66 - Hunt",388,646,3,"1,037"
"Virginia Beach City",-,"67 - Eastern Shore",540,476,4,"1,020"
"Virginia Beach City",-,"68 - Manor",502,749,4,"1,255"
"Virginia Beach City",-,"69 - Shell",591,264,2,857
"Virginia Beach City",-,"70 - Corporate Landing",407,499,0,906
"Virginia Beach City",-,"71 - Round Hill",920,582,3,"1,505"
"Virginia Beach City",-,"72 - Rudee",457,645,5,"1,107"
"Virginia Beach City",-,"73 - Dahlia",807,496,1,"1,304"
"Virginia Beach City",-,"74 - Buckner",500,275,1,776
"Virginia Beach City",-,"75 - Colony",563,904,1,"1,468"
"Virginia Beach City",-,"76 - Village",424,260,1,685
"Virginia Beach City",-,"77 - Brookwood",460,447,1,908
"Virginia Beach City",-,"78 - Indian Lakes",480,484,2,966
"Virginia Beach City",-,"79 - Pleasant Hall",486,251,2,739
"Virginia Beach City",-,"80 - Chimney Hill",528,259,2,789
"Virginia Beach City",-,"81 - Rock Lake",589,453,4,"1,046"
"Virginia Beach City",-,"82 - Shelburne",339,557,2,898
"Virginia Beach City",-,"83 - Strawbridge",452,749,0,"1,201"
"Virginia Beach City",-,"84 - Tallwood",531,484,1,"1,016"
"Virginia Beach City",-,"85 - Upton",531,861,3,"1,395"
"Virginia Beach City",-,"86 - Haygood",579,706,3,"1,288"
"Virginia Beach City",-,"87 - Hillcrest",447,589,1,"1,037"
"Virginia Beach City",-,"88 - North Landing",337,524,0,861
"Virginia Beach City",-,"89 - Lake Christopher",519,689,1,"1,209"
"Virginia Beach City",-,"90 - Lake Joyce",301,440,1,742
"Virginia Beach City",-,"91 - Lexington",532,371,0,903
"Virginia Beach City",-,"92 - Little Neck",382,612,1,995
"Virginia Beach City",-,"93 - Newtown",461,85,0,546
"Virginia Beach City",-,"94 - Pinewood",251,334,0,585
"Virginia Beach City",-,"Ab - Central Absentee Precinct","2,099","2,505",9,"4,613"
"Virginia Beach City",-,Provisional,39,60,0,99
"Warren County",-,"101 - Fork Town",251,381,1,633
