County/City,Ward,Pct,"William Bill T. Bolling","Jody M. Wagner","All Others","Total Votes Cast"
"Martinsville City",-,"5 - Precinct #5 (CD 5)",763,387,0,"1,150"
"Martinsville City",-,"6 - Precinct #6 (CD 5)",7,129,1,137
"Martinsville City",-,"Ab - Central Absentee Precinct (CD 5)",80,44,1,125
"Martinsville City",-,"Provisional Votes (CD 5)",0,0,0,0
"Mathews County",-,"1 - Chesapeake (CD 1)",514,233,0,747
"Mathews County",-,"2 - Westville (CD 1)",783,386,0,"1,169"
"Mathews County",-,"3 - Piankatank (CD 1)",867,411,0,"1,278"
"Mathews County",-,"Ab - Central Absentee Precinct (CD 1)",212,108,1,321
"Mathews County",-,"Provisional Votes (CD 1)",0,0,0,0
"Mecklenburg County",-,"101 - Wrights Store (CD 5)",136,99,0,235
"Mecklenburg County",-,"102 - Pearsons Store (CD 5)",70,24,0,94
"Mecklenburg County",-,"103 - South Clarksville (CD 5)",205,163,0,368
"Mecklenburg County",-,"201 - Boydton (CD 5)",136,106,0,242
"Mecklenburg County",-,"202 - Bluestone Senior High School (CD 5)",44,42,0,86
"Mecklenburg County",-,"203 - Chase City Vfw Post (CD 5)",50,88,0,138
"Mecklenburg County",-,"301 - Bracey (CD 5)",411,117,0,528
"Mecklenburg County",-,"302 - Lacrosse (CD 5)",200,112,0,312
"Mecklenburg County",-,"401 - American Legion Hall (CD 5)",299,282,0,581
"Mecklenburg County",-,"402 - Park View Middle School (CD 5)",44,60,0,104
"Mecklenburg County",-,"501 - South Hill (CD 5)",573,195,0,768
"Mecklenburg County",-,"601 - Baskerville (CD 5)",255,100,0,355
"Mecklenburg County",-,"602 - Union Level (CD 5)",192,58,0,250
"Mecklenburg County",-,"603 - Smith Crossroads (CD 5)",114,29,0,143
"Mecklenburg County",-,"604 - Lake Gaston (CD 5)",90,32,0,122
"Mecklenburg County",-,"701 - Chase City (CD 5)",278,108,0,386
"Mecklenburg County",-,"702 - Sunshine (CD 5)",168,69,0,237
"Mecklenburg County",-,"801 - Finchley (CD 5)",115,42,0,157
"Mecklenburg County",-,"802 - Bluestone (CD 5)",271,88,0,359
"Mecklenburg County",-,"803 - Chase City Elementary School (CD 5)",172,122,0,294
"Mecklenburg County",-,"901 - Averett (CD 5)",88,9,0,97
"Mecklenburg County",-,"902 - Buffalo Springs (CD 5)",170,53,0,223
"Mecklenburg County",-,"903 - Clarksville (CD 5)",520,182,0,702
"Mecklenburg County",-,"Ab - Central Absentee Precinct (CD 5)",181,70,0,251
"Mecklenburg County",-,"Provisional Votes (CD 5)",0,0,0,0
"Middlesex County",-,"101 - Saluda (CD 1)",288,173,0,461
"Middlesex County",-,"102 - Urbanna (CD 1)",370,149,0,519
"Middlesex County",-,"103 - Harmony Village (CD 1)",225,138,0,363
"Middlesex County",-,"201 - Wilton (CD 1)",492,230,0,722
"Middlesex County",-,"202 - New Market (CD 1)",634,268,0,902
"Middlesex County",-,"301 - Waterview (CD 1)",155,72,0,227
"Middlesex County",-,"302 - Church View (CD 1)",183,135,0,318
"Middlesex County",-,"Ab - Central Absentee Precinct (CD 1)",165,62,0,227
"Middlesex County",-,"Provisional Votes (CD 1)",0,0,0,0
"Montgomery County",-,"101 - Precinct A-1 (CD 9)",511,510,1,"1,022"
"Montgomery County",-,"102 - Precinct A-2 (CD 9)",408,704,3,"1,115"
"Montgomery County",-,"103 - Precinct A-3 (CD 9)",433,854,1,"1,288"
"Montgomery County",-,"201 - Precinct B-1 (CD 9)",412,335,0,747
"Montgomery County",-,"202 - Precinct B-2 (CD 9)",642,465,2,"1,109"
"Montgomery County",-,"203 - Precinct B-3 (CD 9)",495,295,0,790
"Montgomery County",-,"204 - Precinct B-4 (CD 9)",743,491,1,"1,235"
"Montgomery County",-,"301 - Precinct C-1 (CD 9)",586,333,1,920
"Montgomery County",-,"302 - Precinct C-2 (CD 9)",657,329,0,986
"Montgomery County",-,"303 - Precinct C-3 (CD 9)",265,120,0,385
"Montgomery County",-,"304 - Precinct C-4 (CD 9)",517,291,1,809
"Montgomery County",-,"401 - Precinct D-1 (CD 9)",413,271,1,685
"Montgomery County",-,"402 - Precinct D-2 (CD 9)",648,270,0,918
"Montgomery County",-,"403 - Precinct D-3 (CD 9)",470,252,0,722
"Montgomery County",-,"404 - Precinct D-4 (CD 9)",296,155,0,451
"Montgomery County",-,"405 - Precinct D-5 (CD 9)",533,377,1,911
"Montgomery County",-,"501 - Precinct E-1 (CD 9)",678,615,1,"1,294"
"Montgomery County",-,"502 - Precinct E-2 (CD 9)",259,169,0,428
"Montgomery County",-,"601 - Precinct F-1 (CD 9)",494,770,4,"1,268"
"Montgomery County",-,"602 - Precinct F-2 (CD 9)",309,448,1,758
"Montgomery County",-,"701 - Precinct G-1 (CD 9)",443,716,3,"1,162"
"Montgomery County",-,"702 - Precinct G-2 (CD 9)",316,466,0,782
"Montgomery County",-,"Ab - Central Absentee Precinct (CD 9)",465,404,0,869
"Montgomery County",-,"Provisional Votes (CD 9)",0,0,0,0
"Nelson County",-,"101 - Rockfish (CD 5)",494,488,1,983
"Nelson County",-,"201 - Lovingston (CD 5)",255,199,0,454
"Nelson County",-,"202 - Schuyler (CD 5)",179,176,0,355
"Nelson County",-,"301 - Shipman (CD 5)",325,356,0,681
"Nelson County",-,"302 - Gladstone (CD 5)",67,53,1,121
"Nelson County",-,"401 - Roseland (CD 5)",419,275,0,694
"Nelson County",-,"402 - Montebello (CD 5)",46,31,0,77
"Nelson County",-,"501 - Faber (CD 5)",187,236,0,423
"Nelson County",-,"502 - Nellysford (CD 5)",470,442,0,912
"Nelson County",-,"Ab - Central Absentee Precinct (CD 5)",124,124,0,248
"Nelson County",-,"Provisional Votes (CD 5)",2,1,0,3
"New Kent County",-,"102 - Tunstall (CD 3)",230,83,1,314
"New Kent County",-,"103 - Southern Branch (CD 3)",614,202,0,816
"New Kent County",-,"201 - Quinton (CD 3)",508,195,1,704
"New Kent County",-,"202 - Kentwood (CD 3)",401,120,0,521
"New Kent County",-,"301 - Watkins (CD 3)",301,211,0,512
"New Kent County",-,"302 - Cumberland (CD 3)",260,134,0,394
"New Kent County",-,"402 - Chickahominy River (CD 3)",383,136,1,520
"New Kent County",-,"403 - Airport (CD 3)",291,102,0,393
"New Kent County",-,"501 - Eltham (CD 3)",334,130,0,464
"New Kent County",-,"503 - Providence Forge (CD 3)",847,313,1,"1,161"
"New Kent County",-,"Ab - Central Absentee Precinct (CD 3)",157,60,0,217
"New Kent County",-,"Provisional Votes (CD 3)",0,0,0,0
"Newport News City",-,"101 - Denbigh (CD 3)",323,847,1,"1,171"
"Newport News City",-,"102 - Epes (CD 3)",295,629,1,925
"Newport News City",-,"103 - Jenkins (CD 3)",483,497,1,981
"Newport News City",-,"104 - Mcintosh (CD 3)",178,490,1,669
"Newport News City",-,"105 - Oyster Point (CD 3)",159,116,0,275
"Newport News City",-,"106 - Reservoir (CD 3)",503,705,3,"1,211"
"Newport News City",-,"107 - Richneck (CD 1)",635,752,1,"1,388"
"Newport News City",-,"108 - Lee Hall (CD 3)",268,506,1,775
"Newport News City",-,"109 - Windsor (CD 1)",317,332,0,649
"Newport News City",-,"110 - Greenwood (CD 3)",260,556,2,818
"Newport News City",-,"201 - Bland (CD 3)",71,89,1,161
"Newport News City",-,"202 - Boulevard (CD 1)",637,340,0,977
"Newport News City",-,"203 - Charles (CD 3)",950,636,2,"1,588"
"Newport News City",-,"204 - Wellesley (CD 1)",378,299,0,677
"Newport News City",-,"205 - Deep Creek (CD 1)",916,423,2,"1,341"
"Newport News City",-,"208 - Hidenwood (CD 1)",650,313,1,964
"Newport News City",-,"209 - Hilton (CD 1)",628,482,1,"1,111"
"Newport News City",-,"210 - Nelson (CD 3)","1,092",782,2,"1,876"
"Newport News City",-,"211 - Palmer (CD 1)",490,426,3,919
"Newport News City",-,"212 - Riverside (CD 1)",527,310,0,837
"Newport News City",-,"213 - Sanford (CD 3)",412,169,0,581
"Newport News City",-,"215 - Warwick (CD 1)",330,268,1,599
"Newport News City",-,"216 - Yates (CD 1)",517,335,0,852
"Newport News City",-,"217 - Riverview (CD 3)",712,445,0,"1,157"
"Newport News City",-,"218 - Kiln Creek (CD 1)",892,746,1,"1,639"
"Newport News City",-,"219 - Deer Park (CD 1)",644,588,2,"1,234"
"Newport News City",-,"302 - Briarfield (CD 3)",172,364,1,537
"Newport News City",-,"303 - Carver (CD 3)",127,370,0,497
"Newport News City",-,"304 - Chestnut (CD 3)",19,331,0,350
"Newport News City",-,"305 - Downtown (CD 3)",50,109,0,159
"Newport News City",-,"306 - Dunbar (CD 3)",6,139,0,145
"Newport News City",-,"307 - Huntington (CD 3)",13,219,1,233
"Newport News City",-,"308 - Jefferson (CD 3)",7,311,1,319
"Newport News City",-,"309 - Magruder (CD 3)",17,360,0,377
"Newport News City",-,"310 - Marshall (CD 3)",14,362,0,376
"Newport News City",-,"311 - Newmarket (CD 3)",285,652,0,937
"Newport News City",-,"312 - Newsome Park (CD 3)",7,159,0,166
"Newport News City",-,"313 - Reed (CD 3)",29,618,1,648
"Newport News City",-,"314 - River (CD 3)",292,272,0,564
"Newport News City",-,"315 - Sedgefield (CD 1)",417,314,1,732
"Newport News City",-,"316 - South Morrison (CD 1)",386,428,1,815
"Newport News City",-,"317 - Washington (CD 3)",7,190,0,197
"Newport News City",-,"318 - Wilson (CD 3)",53,394,0,447
"Newport News City",-,"319 - Saunders (CD 1)",732,532,0,"1,264"
"Newport News City",-,"320 - Watkins (CD 1)",735,432,3,"1,170"
"Newport News City",-,"Ab - Central Absentee Precinct (CD 1)",315,199,1,515
"Newport News City",-,"Ab - Central Absentee Precinct (CD 3)",213,243,0,456
"Newport News City",-,"Provisional Votes (CD 1)",0,2,0,2
"Newport News City",-,"Provisional Votes (CD 3)",2,2,0,4
"Norfolk City",-,"101 - Granby (CD 3)",474,673,1,"1,148"
"Norfolk City",-,"102 - Ocean View School (CD 2)",502,543,1,"1,046"
"Norfolk City",-,"103 - Northside (CD 2)",414,344,2,760
"Norfolk City",-,"104 - Titustown Center (CD 2)",24,132,0,156
"Norfolk City",-,"105 - Tucker House (CD 3)",17,145,0,162
"Norfolk City",-,"106 - Zion Grace (CD 2)",537,568,0,"1,105"
"Norfolk City",-,"201 - Old Dominion (CD 2)",361,350,0,711
"Norfolk City",-,"203 - Ghent Square (CD 3)",225,337,1,563
"Norfolk City",-,"204 - Immanuel (CD 3)",44,314,0,358
"Norfolk City",-,"205 - Lafayette Library (CD 3)",253,337,2,592
"Norfolk City",-,"207 - Lambert's Point (CD 3)",41,246,1,288
"Norfolk City",-,"208 - Larchmont Library (CD 2)",230,294,0,524
"Norfolk City",-,"209 - Larchmont Rec Center (CD 2)",346,450,0,796
"Norfolk City",-,"210 - Maury (CD 3)",304,606,2,912
"Norfolk City",-,"211 - Chrysler Museum (CD 3)",391,660,1,"1,052"
"Norfolk City",-,"212 - Park Place (CD 3)",44,381,0,425
"Norfolk City",-,"213 - Taylor Elementary School (CD 2)",25,54,0,79
"Norfolk City",-,"213 - Taylor Elementary School (CD 3)",341,697,2,"1,040"
"Norfolk City",-,"214 - Stuart (CD 3)",297,785,1,"1,083"
"Norfolk City",-,"215 - Suburban Park (CD 3)",426,459,1,886
"Norfolk City",-,"217 - Wesley (CD 2)",205,331,0,536
"Norfolk City",-,"218 - Willard (CD 3)",446,537,0,983
"Norfolk City",-,"301 - Ballentine (CD 3)",107,552,0,659
"Norfolk City",-,"302 - Tanners Creek (CD 3)",107,243,1,351
"Norfolk City",-,"303 - Bowling Park (CD 3)",40,689,0,729
"Norfolk City",-,"304 - Coleman Place School (CD 3)",79,242,0,321
"Norfolk City",-,"305 - Lafayette-winona (CD 3)",135,550,1,686
"Norfolk City",-,"306 - Lindenwood (CD 3)",53,372,0,425
"Norfolk City",-,"308 - Norview Methodist (CD 3)",209,352,0,561
"Norfolk City",-,"309 - Norview Middle School (CD 3)",94,576,2,672
"Norfolk City",-,"310 - Rosemont (CD 3)",34,958,0,992
"Norfolk City",-,"311 - Sherwood Rec Center (CD 3)",295,414,1,710
"Norfolk City",-,"312 - Sherwood School (CD 3)",178,303,0,481
"Norfolk City",-,"313 - Union Chapel (CD 3)",18,280,0,298
"Norfolk City",-,"402 - Berkley (CD 3)",19,532,0,551
"Norfolk City",-,"403 - Brambleton (CD 3)",7,182,0,189
"Norfolk City",-,"404 - Campostella (CD 3)",36,509,0,545
"Norfolk City",-,"405 - Chesterfield (CD 3)",39,592,2,633
"Norfolk City",-,"406 - Barron Black (CD 2)",310,348,0,658
"Norfolk City",-,"408 - Easton (CD 2)",418,408,0,826
"Norfolk City",-,"409 - Fairlawn (CD 2)",359,365,0,724
"Norfolk City",-,"411 - Hunton Y (CD 3)",5,121,0,126
"Norfolk City",-,"412 - Ingleside (CD 3)",125,702,2,829
"Norfolk City",-,"413 - Poplar Halls (CD 3)",214,746,1,961
"Norfolk City",-,"414 - Young Park (CD 3)",20,560,0,580
"Norfolk City",-,"415 - United Way (CD 2)",66,85,0,151
"Norfolk City",-,"415 - United Way (CD 3)",210,305,0,515
"Norfolk City",-,"501 - Bayview School (CD 2)",550,477,1,"1,028"
"Norfolk City",-,"503 - East Ocean View (CD 2)",352,408,1,761
"Norfolk City",-,"504 - Larrymore (CD 2)",400,489,0,889
"Norfolk City",-,"505 - Little Creek (CD 2)",344,242,0,586
"Norfolk City",-,"506 - Ocean View Center (CD 2)",434,454,1,889
"Norfolk City",-,"508 - Oceanair (CD 2)",159,253,3,415
"Norfolk City",-,"509 - Tarrallton (CD 2)",661,457,0,"1,118"
"Norfolk City",-,"510 - Third Presbyterian (CD 2)",655,445,1,"1,101"
"Norfolk City",-,"511 - Crossroads (CD 2)",465,377,2,844
"Norfolk City",-,"512 - Azalea Gardens (CD 2)",322,267,1,590
"Norfolk City",-,"Ab - Central Absentee Precinct (CD 2)",238,189,1,428
"Norfolk City",-,"Ab - Central Absentee Precinct (CD 3)",204,537,0,741
"Norfolk City",-,"Provisional Votes (CD 2)",1,2,0,3
"Norfolk City",-,"Provisional Votes (CD 3)",3,7,0,10
"Northampton County",-,"101 - Precinct 1-1 (CD 2)",194,309,0,503
"Northampton County",-,"201 - Precinct 2-1 (CD 2)",356,308,1,665
"Northampton County",-,"301 - Precinct 3-1 (CD 2)",175,330,1,506
"Northampton County",-,"401 - Precinct 4-1 (CD 2)",353,336,0,689
"Northampton County",-,"501 - Precinct 5-1 (CD 2)",326,242,0,568
"Northampton County",-,"601 - Precinct 6-1 (CD 2)",245,347,0,592
"Northampton County",-,"Ab - Central Absentee Precinct (CD 2)",144,105,0,249
"Northampton County",-,"Provisional Votes (CD 2)",0,0,0,0
"Northumberland County",-,"101 - 1a (CD 1)",512,259,1,772
"Northumberland County",-,"201 - 2a (CD 1)",517,279,0,796
"Northumberland County",-,"301 - 3a (CD 1)",181,277,1,459
"Northumberland County",-,"302 - 3b (CD 1)",53,141,1,195
"Northumberland County",-,"401 - 4a (CD 1)",870,383,0,"1,253"
"Northumberland County",-,"501 - 5a (CD 1)",690,312,0,"1,002"
"Northumberland County",-,"Ab - Central Absentee Precinct (CD 1)",204,91,0,295
"Northumberland County",-,"Provisional Votes (CD 1)",0,0,0,0
"Norton City",-,"1 - East Ward (CD 9)",555,356,0,911
"Norton City",-,"Provisional Votes (CD 9)",0,0,0,0
"Nottoway County",-,"101 - Precinct 1-1 (CD 4)",273,186,0,459
"Nottoway County",-,"102 - Precinct 1-2 (CD 4)",220,126,0,346
"Nottoway County",-,"201 - Precinct 2-1 (CD 4)",406,215,1,622
"Nottoway County",-,"202 - Precinct 2-2 (CD 4)",220,71,0,291
"Nottoway County",-,"301 - Precinct 3-1 (CD 4)",177,274,0,451
"Nottoway County",-,"302 - Precinct 3-2 (CD 4)",160,105,0,265
"Nottoway County",-,"401 - Precinct 4-1 (CD 4)",124,256,0,380
"Nottoway County",-,"402 - Precinct 4-2 (CD 4)",280,156,0,436
"Nottoway County",-,"501 - Precinct 5-1 (CD 4)",536,295,0,831
"Nottoway County",-,"Provisional Votes (CD 4)",0,0,0,0
"Orange County",-,"101 - One West (CD 7)",712,438,0,"1,150"
"Orange County",-,"102 - One East (CD 7)",180,155,0,335
"Orange County",-,"201 - Two West (CD 7)",419,236,0,655
"Orange County",-,"202 - Two East (CD 7)",341,209,1,551
"Orange County",-,"301 - Three (CD 7)",661,489,0,"1,150"
"Orange County",-,"401 - Four West (CD 7)",698,280,2,980
"Orange County",-,"402 - Four East (CD 7)",810,384,1,"1,195"
"Orange County",-,"501 - Five South (CD 7)","1,086",563,0,"1,649"
"Orange County",-,"502 - Five North (CD 7)",632,328,0,960
"Orange County",-,"Ab - Central Absentee Precinct (CD 7)",327,160,0,487
"Orange County",-,"Provisional Votes (CD 7)",0,0,0,0
"Page County",-,"101 - West Luray (CD 7)",928,523,1,"1,452"
"Page County",-,"201 - East Luray (CD 7)","1,027",520,0,"1,547"
"Page County",-,"301 - Marksville (CD 7)",829,468,1,"1,298"
"Page County",-,"401 - Newport (CD 7)",899,353,3,"1,255"
"Page County",-,"501 - Shenandoah (CD 7)",912,400,1,"1,313"
"Page County",-,"Ab - Central Absentee Precinct (CD 7)",258,179,0,437
"Page County",-,"Provisional Votes (CD 7)",0,0,0,0
"Patrick County",-,"101 - Ararat (CD 9)",171,107,0,278
"Patrick County",-,"102 - Claudville (CD 9)",202,79,0,281
"Patrick County",-,"103 - Willis Gap (CD 9)",179,79,0,258
"Patrick County",-,"201 - Dry Pond (CD 9)",95,43,0,138
"Patrick County",-,"202 - Patrick Springs (CD 9)",339,159,0,498
"Patrick County",-,"203 - Russell Creek (CD 9)",187,111,0,298
"Patrick County",-,"301 - Critz/stella (CD 9)",364,182,0,546
"Patrick County",-,"302 - Liberty (CD 9)",263,61,0,324
"Patrick County",-,"401 - Meadows Of Dan (CD 9)",265,144,0,409
"Patrick County",-,"402 - Stuart Administration (CD 9)",330,151,0,481
"Patrick County",-,"501 - Stuart Community (CD 9)",144,54,0,198
"Patrick County",-,"502 - Elamsville (CD 9)",242,106,0,348
"Patrick County",-,"503 - Woolwine (CD 9)",302,120,2,424
"Patrick County",-,"Ab - Central Absentee Precinct (CD 9)",198,93,0,291
"Patrick County",-,"Provisional Votes (CD 9)",0,0,0,0
"Petersburg City",-,"101 - First Ward First Precinct (CD 4)",108,381,1,490
"Petersburg City",-,"201 - Second Ward First Precinct (CD 4)",146,861,0,"1,007"
"Petersburg City",-,"301 - Third Ward First Precinct (CD 4)",407,898,1,"1,306"
"Petersburg City",-,"401 - Fourth Ward First Precinct (CD 4)",214,607,2,823
"Petersburg City",-,"501 - Fifth Ward First Precinct (CD 4)",42,517,0,559
"Petersburg City",-,"601 - Sixth Ward First Precinct (CD 4)",37,624,0,661
"Petersburg City",-,"701 - Seventh Ward First Precinct (CD 4)",126,786,0,912
"Petersburg City",-,"Ab - Central Absentee Precinct (CD 4)",115,362,0,477
"Petersburg City",-,"Provisional Votes (CD 4)",0,0,0,0
"Pittsylvania County",-,"103 - Twin Springs (CD 5)","1,094",180,0,"1,274"
"Pittsylvania County",-,"105 - Chatham (CD 5)",438,153,0,591
"Pittsylvania County",-,"106 - Tunstall (CD 5)",373,122,0,495
"Pittsylvania County",-,"108 - West Blairs (CD 5)",233,89,0,322
"Pittsylvania County",-,"201 - Callands (CD 5)",392,139,0,531
"Pittsylvania County",-,"204 - Sandy Level (CD 5)",264,96,0,360
"Pittsylvania County",-,"206 - Climax (CD 5)",286,80,0,366
"Pittsylvania County",-,"207 - Gretna (CD 5)",715,275,0,990
"Pittsylvania County",-,"301 - Central (CD 5)",150,262,0,412
"Pittsylvania County",-,"305 - Riceville (CD 5)",194,203,0,397
"Pittsylvania County",-,"307 - East Blairs (CD 5)",157,312,0,469
"Pittsylvania County",-,"308 - Mt Airy (CD 5)",85,92,0,177
"Pittsylvania County",-,"309 - East Gretna (CD 5)",153,122,0,275
"Pittsylvania County",-,"402 - Keeling (CD 5)",370,108,0,478
"Pittsylvania County",-,"404 - Kentuck (CD 5)",706,221,0,927
"Pittsylvania County",-,"405 - Ringgold (CD 5)",685,269,0,954
"Pittsylvania County",-,"501 - Hurt (CD 5)",503,206,0,709
"Pittsylvania County",-,"502 - Motley Sycamore (CD 5)",526,233,0,759
"Pittsylvania County",-,"503 - Renan (CD 5)",267,115,0,382
"Pittsylvania County",-,"602 - Bearskin (CD 5)",78,55,0,133
"Pittsylvania County",-,"603 - Stony Mill (CD 5)",411,156,0,567
"Pittsylvania County",-,"604 - Swansonville (CD 5)",260,169,0,429
"Pittsylvania County",-,"605 - Whitmell (CD 5)",317,141,0,458
"Pittsylvania County",-,"606 - Brosville (CD 5)",254,218,0,472
"Pittsylvania County",-,"607 - Dry Fork (CD 5)",206,52,0,258
"Pittsylvania County",-,"702 - Bachelors Hall (CD 5)",566,106,0,672
"Pittsylvania County",-,"703 - Ferry Road (CD 5)",117,49,0,166
"Pittsylvania County",-,"704 - Mt Hermon (CD 5)",792,252,0,"1,044"
"Pittsylvania County",-,"705 - Mt Cross (CD 5)",401,117,0,518
"Pittsylvania County",-,"Ab - Central Absentee Precinct (CD 5)",441,167,0,608
"Pittsylvania County",-,"Provisional Votes (CD 5)",0,0,0,0
"Poquoson City",-,"1 - Central (CD 1)",979,338,1,"1,318"
"Poquoson City",-,"2 - Eastern (CD 1)","1,113",358,4,"1,475"
"Poquoson City",-,"3 - Western (CD 1)","1,158",387,3,"1,548"
"Poquoson City",-,"Ab - Central Absentee Precinct (CD 1)",220,78,0,298
"Poquoson City",-,"Provisional Votes (CD 1)",0,0,0,0
"Portsmouth City",-,"1 - One (CD 3)",279,468,1,748
"Portsmouth City",-,"5 - Five (CD 3)",18,389,0,407
"Portsmouth City",-,"7 - Seven (CD 3)",116,337,0,453
"Portsmouth City",-,"9 - Nine (CD 3)",122,395,0,517
"Portsmouth City",-,"10 - Ten (CD 3)",177,271,0,448
"Portsmouth City",-,"11 - Eleven (CD 3)",15,387,1,403
"Portsmouth City",-,"13 - Thirteen (CD 3)",6,259,0,265
"Portsmouth City",-,"14 - Fourteen (CD 3)",23,554,2,579
"Portsmouth City",-,"16 - Sixteen (CD 3)",229,276,2,507
"Portsmouth City",-,"17 - Seventeen (CD 3)",243,352,0,595
"Portsmouth City",-,"19 - Nineteen (CD 3)",203,179,1,383
"Portsmouth City",-,"20 - Twenty (CD 3)",134,329,0,463
"Portsmouth City",-,"21 - Twenty-one (CD 3)",13,420,0,433
"Portsmouth City",-,"22 - Twenty-two (CD 3)",265,208,1,474
"Portsmouth City",-,"23 - Twenty-three (CD 3)",394,242,0,636
"Portsmouth City",-,"24 - Twenty-four (CD 3)",233,304,0,537
"Portsmouth City",-,"25 - Twenty Five (CD 3)",350,391,0,741
"Portsmouth City",-,"26 - Twenty-six (CD 3)",27,699,0,726
"Portsmouth City",-,"27 - Twenty-seven (CD 3)",24,719,1,744
"Portsmouth City",-,"28 - Twenty Eight (CD 3)",52,"1,156",0,"1,208"
"Portsmouth City",-,"29 - Twenty Nine (CD 3)",362,146,0,508
"Portsmouth City",-,"30 - Thirty (CD 3)",366,176,2,544
"Portsmouth City",-,"31 - Thirty-one (CD 3)",376,379,1,756
"Portsmouth City",-,"32 - Thirty-two (CD 3)",433,283,1,717
"Portsmouth City",-,"33 - Thirty-three (CD 3)",383,193,1,577
"Portsmouth City",-,"34 - Thirty-four (CD 3)",521,351,1,873
"Portsmouth City",-,"35 - Thirty-five (CD 3)",536,392,1,929
"Portsmouth City",-,"36 - Thirty-six (CD 3)",855,782,1,"1,638"
"Portsmouth City",-,"37 - Thirty-seven (CD 3)",474,608,0,"1,082"
"Portsmouth City",-,"38 - Thirty Eight (CD 3)",173,619,1,793
"Portsmouth City",-,"39 - Thirty-nine (CD 3)",407,832,1,"1,240"
"Portsmouth City",-,"Ab - Central Absentee Precinct (CD 3)",222,455,1,678
"Portsmouth City",-,"Provisional Votes (CD 3)",3,1,0,4
"Powhatan County",-,"101 - Subletts (CD 4)",905,237,1,"1,143"
"Powhatan County",-,"102 - Manakin (CD 4)",584,145,0,729
"Powhatan County",-,"103 - Flat Rock (CD 4)",320,82,0,402
"Powhatan County",-,"201 - Powhatan Station (CD 4)",671,146,1,818
"Powhatan County",-,"202 - Graceland (CD 4)",700,200,0,900
"Powhatan County",-,"301 - Bethesda (CD 4)",797,227,1,"1,025"
"Powhatan County",-,"302 - Lee's Landing (CD 4)",533,154,0,687
"Powhatan County",-,"401 - Powhatan Courthouse (CD 4)","1,031",210,2,"1,243"
"Powhatan County",-,"402 - Ballsville (CD 4)",584,166,1,751
"Powhatan County",-,"501 - Smith Cross Roads (CD 4)",354,273,1,628
"Powhatan County",-,"502 - Pineville (CD 4)",218,145,0,363
"Powhatan County",-,"Ab - Central Absentee Precinct (CD 4)",298,70,0,368
"Powhatan County",-,"Provisional Votes (CD 4)",2,1,0,3
"Prince Edward County",-,"101 - Farmville (CD 5)",307,237,1,545
"Prince Edward County",-,"201 - Lockett (CD 5)",404,322,0,726
"Prince Edward County",-,"301 - Leigh (CD 5)",242,190,1,433
"Prince Edward County",-,"302 - Mt Pleasant (CD 5)",115,126,0,241
"Prince Edward County",-,"401 - Hampden (CD 5)",308,232,0,540
"Prince Edward County",-,"501 - Darlington Hts (CD 5)",251,124,0,375
"Prince Edward County",-,"502 - Buffalo Hts (CD 5)",223,100,0,323
"Prince Edward County",-,"601 - Prospect (CD 5)",351,375,0,726
"Prince Edward County",-,"701 - West End (CD 5)",327,234,0,561
"Prince Edward County",-,"801 - Center (CD 5)",58,154,1,213
"Prince Edward County",-,"Ab - Central Absentee Precinct (CD 5)",89,93,0,182
"Prince Edward County",-,"Provisional Votes (CD 5)",0,0,0,0
"Prince George County",-,"101 - Richard Bland (CD 4)",446,209,0,655
"Prince George County",-,"102 - Templeton (CD 4)","1,036",400,0,"1,436"
"Prince George County",-,"103 - Union Branch (CD 4)",503,370,1,874
"Prince George County",-,"104 - Rives (CD 4)",304,271,1,576
"Prince George County",-,"105 - Harrison (CD 3)",272,83,0,355
"Prince George County",-,"201 - Bland (CD 3)",953,384,2,"1,339"
"Prince George County",-,"202 - Black Water (CD 3)",681,248,1,930
"Prince George County",-,"203 - Brandon (CD 3)",275,100,0,375
"Prince George County",-,"204 - Courts Bldg (CD 3)",537,405,0,942
"Prince George County",-,"205 - Jefferson Park (CD 3)",112,177,0,289
"Prince George County",-,"205 - Jefferson Park (CD 4)",121,98,0,219
"Prince George County",-,"Ab - Central Absentee Precinct (CD 3)",184,73,1,258
"Prince George County",-,"Ab - Central Absentee Precinct (CD 4)",112,43,0,155
"Prince George County",-,"Provisional Votes (CD 3)",0,0,0,0
"Prince George County",-,"Provisional Votes (CD 4)",0,0,0,0
"Prince William County",-,"101 - Brentsville (CD 11)",535,141,0,676
"Prince William County",-,"102 - Bennett (CD 11)","1,110",600,2,"1,712"
"Prince William County",-,"103 - Buckhall (CD 10)",566,376,0,942
"Prince William County",-,"104 - Nokesville (CD 11)",736,277,2,"1,015"
"Prince William County",-,"105 - Parkside (CD 10)",605,440,0,"1,045"
"Prince William County",-,"106 - Ellis (CD 10)",195,144,1,340
"Prince William County",-,"107 - Marsteller (CD 11)",840,570,0,"1,410"
"Prince William County",-,"108 - Victory (CD 11)","1,032",657,4,"1,693"
"Prince William County",-,"109 - Park (CD 11)",580,226,3,809
"Prince William County",-,"110 - Buckland Mills (CD 11)",723,483,0,"1,206"
"Prince William County",-,"111 - Bristow Run (CD 11)",686,409,2,"1,097"
"Prince William County",-,"112 - Cedar Point (CD 11)",776,456,1,"1,233"
"Prince William County",-,"113 - Limestone (CD 11)",561,312,0,873
"Prince William County",-,"114 - Signal Hill (CD 10)",792,402,0,"1,194"
